ForecastID,Confirmed,Deaths
112,241493.21367324126,8315.99325670537
113,96461.9662714238,3353.9003698865004
114,64352.90529218241,1139.4499495968223
115,43444.46024726068,464.077467585862
116,50099.63976119929,951.1533204300944
117,153616.84538759216,5107.550289781105
118,4543.201902325395,133.58080823833112
119,110704.78213618262,3788.874536038819
120,129579.33768606187,9103.1809517249
121,115023.39161338884,6768.423174351614
122,76989.88211041648,1899.289734193171
123,86221.04544444289,2564.4562962972605
124,88424.55695693062,1558.3401978786317
125,7696.676522646898,108.88372172986114
126,34918.26060772472,405.7496276432045
127,72420.13191478592,1388.0961663190183
128,7350.147247526613,435.888340645506
129,193156.53826411345,16040.180383327963
130,26013.157462358555,792.2852827827442
131,436168.4240940598,33031.62229691756
132,170432.12018738207,2802.056978442019
133,11821.833455960708,149.21735232039475
134,126262.57234467047,4245.709713642231
135,60635.23035756243,830.7386764456377
136,27780.51897903642,473.2464104678541
137,141344.97402406397,7749.043541099035
138,22209.636783443115,1049.1047252220947
139,121852.78555838813,2861.639560674566
140,12942.988959329952,173.10850061211266
141,160469.4105122162,1830.126050140219
142,664521.923012974,13923.207897706687
143,53184.3780794569,426.68450721547555
144,1634.6578042871918,58.54147719778236
145,123574.76826145967,2609.783250299466
146,77105.71574980253,1983.7221627202766
147,10532.692515032684,218.8253136791154
148,78311.60749565055,1150.4897575221592
149,3974.964055706321,39.54511996091863
150,130253.59995194044,2254.3174126412705
151,5568.809160641009,38.205091365779275
152,207779.9877240921,5309.876946960397
153,63704.9741779669,822.9085002050285
154,753862.3455229504,13718.482821232774
155,59167.365401980984,1970.3798519493243
156,53020.305187995815,4480.6970576683325
157,17894.73508551869,610.9256079326408
158,656157.7004854981,12131.613498908862
159,286714.5196356606,5910.0522513098085
160,9202.792781482829,64.17857075903895
161,34415.07495151181,385.9586906273239
162,243702.23038017028,8339.599682902162
163,97456.20471858012,3367.993833537917
164,65074.4941325031,1148.9478713466992
165,44055.09219886626,467.05605652734914
166,50747.71595274702,958.2314483393883
167,154582.6655375679,5152.122185266799
168,4568.688212303463,134.04528244913527
169,111406.51687945114,3789.2242738481423
170,130075.56415543903,9118.834368648922
171,116045.77982738588,6788.731674144138
172,77728.53280754654,1909.8352285379758
173,87047.29469893676,2591.179234897543
174,89609.95825437333,1569.8639724235916
175,7819.96116982822,110.86708466812856
176,35229.385153820855,408.20584462676374
177,73179.29370110772,1404.5712877032029
178,7386.253861769158,437.11215115811154
179,193492.24599954044,16039.13830274091
180,26179.603251085988,797.3422797462819
181,437075.6900363947,33094.941741913484
182,172078.89188805758,2829.834312908989
183,12002.211828159916,150.85987677466153
184,127426.7463660658,4269.274136192109
185,61385.71949535574,839.3533137869762
186,28060.95091055337,478.717310580303
187,142218.0104144545,7769.433443805915
188,22328.580785105467,1052.0177012878698
189,122877.56512586876,2895.523928745345
190,13102.642309103914,174.97839347318023
191,162238.9012471391,1856.1680118118443
192,670937.6268466491,14133.1432524663
193,53634.348379211544,430.3676350841144
194,1640.9847734892019,58.56609902005844
195,124641.38797725746,2624.647828389632
196,77644.69557322076,1996.8493807012824
197,10667.394647210182,222.95903497779307
198,79134.90878521942,1156.8622125183736
199,4017.320124174224,40.04402151123253
200,131491.36724030672,2269.7491104603973
201,5645.516327730733,38.77880729644406
202,208745.40185593997,5364.12190984169
203,64255.87003441631,834.087494710383
204,760259.2942442632,13843.442155330198
205,59552.3235273059,1969.4941267676454
206,53070.68199360625,4479.1162086390295
207,17973.175476575023,610.9437053473201
208,661381.3423051639,12278.021579835711
209,289597.536401093,5971.708483535631
210,9436.498310767047,65.29621456977112
211,34775.83329587096,390.98173004617786
212,245666.11109575015,8351.896363532422
213,98458.1368022618,3375.3003563185885
214,65713.2870680729,1154.9995707785654
215,44521.17197561344,469.1072781177261
216,51408.9795584705,963.877058853568
217,155037.73284759492,5171.285645078476
218,4594.71504027987,134.62772431924037
219,112121.25724350354,3807.8390401129923
220,130471.58526102759,9130.841083222815
221,116748.92447537843,6804.36029142733
222,78478.2113512365,1914.4224587293368
223,87827.67967810693,2615.6161184998327
224,90730.16007375783,1580.4051508928883
225,7945.119674549418,112.38529410317231
226,35476.78888093512,408.5115267511159
227,73895.01630340907,1422.5467542751712
228,7410.649171221525,437.6672460202621
229,193780.5611828997,16016.881147523685
230,26328.58566721396,802.1080301999144
231,438372.4544553687,33067.55964319857
232,173687.28402405937,2851.8003052439517
233,12195.53243096133,152.04230812326307
234,128482.27397062219,4295.731879882987
235,62143.92847944906,848.6233822025991
236,28309.05019198726,482.28526965481774
237,142915.51911155984,7773.279977950938
238,22380.05841970709,1052.0479840357991
239,123831.32690561804,2931.8160638998056
240,13277.746454014718,176.2631894029536
241,163741.44745919583,1878.8165838046102
242,677287.0886667914,14324.232479944303
243,54056.94209285553,433.5644404424739
244,1649.7795216670909,58.68217011272098
245,125686.25279811761,2634.5516528411677
246,78325.3491906889,2006.5338123981346
247,10784.088240041327,226.4145130751746
248,79968.65037661193,1165.7340500621085
249,4049.2460397751183,40.24122032654039
250,132562.05127172844,2279.110827051425
251,5726.666611750789,39.09641088688418
252,209333.6200649926,5386.327833347227
253,64791.29824882547,842.654681828087
254,765945.078522052,13909.702614347936
255,59848.03321283107,1966.1259271380559
256,53067.87345844827,4471.063597165157
257,18055.554624403874,610.3771242191675
258,666205.8417262239,12378.228960622379
259,291945.22050111234,6010.113660422029
260,9647.462107881927,66.34030112297971
261,35074.98669850054,394.4512565554116
262,247432.94298970635,8343.451367308644
263,99348.3866529082,3375.95642582725
264,66336.05103782305,1160.4568743100629
265,44896.03889490843,470.6613785485094
266,51850.280681283875,966.727826697132
267,156260.48815008457,5203.424535935021
268,4616.966235160088,134.8889302317647
269,112684.6597638884,3807.2091361314483
270,130768.1764380782,9151.818178925261
271,117350.08374073001,6797.87350271083
272,79183.94169402908,1923.1374480276293
273,88441.76961363277,2633.230330919999
274,91766.50753988547,1582.5375661907049
275,8039.11831695045,113.20493861249595
276,35657.31893056824,409.3283179414174
277,74555.62055740968,1432.045796813358
278,7427.072746182317,436.71895280864135
279,194210.96062701658,15985.676903682644
280,26456.521992168815,805.7386623735144
281,439010.9125536932,33053.33081897866
282,174970.5672686779,2864.5958476565797
283,12358.654614971165,153.2835182647981
284,129400.10704152471,4294.261573742587
285,62744.356106216204,853.3053447787041
286,28577.540448973505,485.493967071867
287,143461.35427290932,7764.245584110115
288,22422.521388227186,1050.9884470974384
289,124730.16500547298,2955.0693653654002
290,13409.112017631433,176.55795020778618
291,165158.66629834368,1895.6142463554982
292,682432.8319615345,14475.290603168047
293,54416.93669861391,435.1223036482815
294,1657.6782320046443,58.66495077509978
295,126629.64927960123,2638.673698193774
296,78914.56733874601,2014.5193418902447
297,10894.524860177771,229.19771379514955
298,80626.91985992093,1166.4225852453417
299,4083.1226154128517,40.406271521172606
300,133759.0107118241,2293.4947165508743
301,5792.690607442186,39.44796852703368
302,209563.54166851068,5400.941785741407
303,65312.26183446108,852.290498740055
304,773131.519403029,14001.462237749594
305,60080.72119777122,1965.5909243407557
306,53319.68412785057,4476.527789811849
307,18141.244707265178,609.3944017315988
308,670236.620196416,12488.520702072205
309,294350.260205849,6066.925097211744
310,9847.151061700506,67.92521788595057
311,35437.03326354515,399.27709855771656
312,248984.86374099212,8334.674944234404
313,100190.25242970677,3376.3875050779834
314,66817.1666583631,1167.4123698934648
315,45506.053120166034,474.6484719803272
316,52419.01505210919,973.5554161165202
317,157134.87248846487,5222.689831871423
318,4630.285702428988,134.78382088829864
319,113260.92615094862,3811.795200870534
320,131011.34711334,9151.468201057027
321,117879.16055723319,6794.3790092921045
322,79813.95844348117,1925.3926094290748
323,89119.12235891228,2653.285708605829
324,92815.16129533194,1590.9373331138756
325,8129.970279414859,114.5737675327655
326,35906.812315226955,411.35147441328604
327,75153.2379834254,1444.098400920984
328,7439.65822380894,434.9013630526442
329,194448.79674073038,15935.934742295136
330,26592.29582119036,808.4633527394839
331,439194.58695421246,32991.23208449132
332,176266.28772801615,2885.640541657898
333,12502.865447162978,154.1876373392963
334,130351.10318286705,4306.292229996734
335,63314.5074803772,858.1818727275329
336,28848.95964086964,488.6213380293615
337,144141.62790601476,7748.723805375023
338,22551.108513903353,1053.436503684942
339,125484.6950417878,2977.86912040604
340,13518.801360354055,176.66978151432164
341,166615.90030265672,1914.8426917141676
342,688255.4792152079,14654.175945996236
343,54719.99909870295,437.81068423389377
344,1663.3261897634986,58.501918843563494
345,127579.47224166899,2643.3487238716616
346,79426.50202330912,2021.262211054737
347,10996.423727065045,231.6748998432335
348,81168.94218308388,1168.5703708197186
349,4117.3470516874,40.772696990451784
350,134750.8836128259,2315.8297189168497
351,5858.890186162362,40.13668881779935
352,210708.4224435736,5457.210006736042
353,65842.8131557122,864.6384177876695
354,781790.042717248,14158.997017262309
355,60441.59045243832,1974.9729629468472
356,53340.73730620902,4472.100318228823
357,18236.965974742554,613.2690202707273
358,675152.5588777523,12682.925332440638
359,297351.5925884632,6145.393756112516
360,10041.759347365749,68.30564109551433
361,35862.221826227105,406.1576595640173
362,250787.94835773107,8376.51933856784
363,100993.72720893042,3396.831200023279
364,67207.98609406133,1176.3400116427142
365,45862.06674253644,478.19634311079153
366,53043.545859572245,981.774225948499
367,158283.76699281513,5264.6393026694495
368,4638.298238810534,135.20387938286248
369,113851.92462626881,3828.4485825333986
370,131336.6217620345,9150.100967598337
371,118546.61734430419,6808.898154994005
372,80330.61663810756,1931.9835262168008
373,89989.08053591292,2689.922275523581
374,93893.88768963529,1599.999652904946
375,8230.006348513807,116.40688050513643
376,36134.21913258428,412.7737262571492
377,75859.27914553063,1465.038990975152
378,7446.071382593134,435.00055285002065
379,194863.57418469404,15960.138678841873
380,26731.98114009343,812.7504577829252
381,439440.28257248335,32961.42986603083
382,177443.99828603098,2916.649535855211
383,12639.321904386748,156.13784364122054
384,131285.82362617852,4341.483027177935
385,64044.76379917717,870.4515436012418
386,29118.604771991773,495.15922374939083
387,144872.11997377395,7789.800228371996
388,22669.083354001814,1055.519057861153
389,126379.59139348287,3016.756941755183
390,13581.635414612352,177.72429488913033
391,168145.58602168915,1944.0345747361903
392,695530.317026104,14872.183460374557
393,55033.612476155446,443.4050165923744
394,1667.2644253690878,58.454567641073474
395,128541.47637968091,2659.1359790930514
396,79991.12907666835,2039.9975100408587
397,11088.828612223911,235.40976341230427
398,81850.32204543627,1178.0781934747872
399,4159.851421632524,41.23701858470335
400,135843.4617682726,2340.629237187421
401,5926.76384653808,40.60330184449613
402,211510.5905416185,5522.2848032400525
403,66417.26339339047,876.2204531805382
404,789521.415821111,14320.71965273737
405,60753.3149415024,1982.3525881326734
406,53461.11138933422,4481.831229081953
407,18309.88795136211,613.1850296822068
408,679737.9074999364,12845.0847978297
409,300178.003204141,6215.787681587481
410,10261.81836474533,69.60897342668345
411,36250.13515449829,413.25019036774034
412,252590.75033792184,8413.397475479065
413,101810.28095685742,3417.248397324318
414,67819.32950648062,1187.5306408078063
415,46433.28580533503,482.5281039139841
416,53672.674085793245,989.7474574840086
417,159357.0305570378,5308.7693358906245
418,4656.107733719572,135.57238633207285
419,114385.13900101848,3838.1995077626175
420,131608.0805456666,9191.489551931387
421,119325.5089559759,6820.7730371817925
422,80931.35018636927,1943.7637983248508
423,90880.8087591235,2724.7084535030817
424,95051.12268712986,1607.9431227394266
425,8350.190918472339,117.88214001331895
426,36397.62492340033,415.4448409140367
427,76413.34002354438,1486.7329344138934
428,7479.802951351939,437.3611415871697
429,195102.80519363974,15969.891541166873
430,26900.76509261834,817.8828676646303
431,440104.1023603605,32944.48687054556
432,178797.31340639634,2948.5702958735656
433,12806.933751097817,158.01436508926406
434,132343.1174373642,4376.711567665515
435,64762.85081546276,881.8253473759967
436,29360.064012430394,500.20281074718537
437,145512.52898300314,7830.161258530265
438,22757.896300423003,1056.378155500202
439,127238.2838850747,3055.018159049813
440,13720.064903943221,179.24034687322893
441,169711.0512713133,1968.0921524977114
442,702677.3041020923,15106.098627098667
443,55385.148667142676,447.81774657847296
444,1672.3310915976813,58.27181412793294
445,129380.06795843449,2676.3604653286166
446,80515.29782576134,2050.771289873002
447,11211.949065211777,238.50133027719696
448,82606.535853232,1185.8446302970963
449,4196.162874846441,41.940873929702576
450,137159.9613902295,2360.711548747202
451,5995.503450302787,40.91858379509347
452,212421.62082746055,5575.045681029876
453,67075.52351927475,887.0306024479968
454,796846.6843147213,14468.166900949393
455,61113.289467730676,1986.124671538869
456,53551.4645674544,4485.763275798669
457,18386.824987863114,613.5805236946325
458,684879.6570835009,13010.192439665427
459,303002.2267501412,6281.217057534379
460,10492.62758486723,71.01250980786457
461,36673.49574406357,419.10562755113494
462,254501.49288904096,8444.4254988503
463,102789.40666917556,3435.5637478904214
464,68632.97219893422,1197.1906727262792
465,46938.82478111812,485.9203700033548
466,54295.10456227819,998.536904845256
467,160366.37608670423,5346.435188243472
468,4681.359243335263,135.98394021146623
469,115056.33244992184,3847.116246746376
470,132027.88510356395,9205.7446948222
471,120128.52030093085,6836.775719507724
472,81638.96688454528,1954.6532061941386
473,91680.97312846874,2750.196797377919
474,96375.0173582081,1620.7309788286411
475,8472.612892156525,119.20543649066532
476,36709.68349285079,421.33824903592364
477,77096.10079656831,1507.5513010872337
478,7501.9103476117725,440.0018728011833
479,195482.37016954893,16070.528561489844
480,27067.47087300068,822.7025080224264
481,440586.3587249557,33094.54938454951
482,180255.9943835592,2973.40196996522
483,12989.920877070286,158.98443719532656
484,133430.84592253502,4402.701309785298
485,65488.70413124395,892.2360758664125
486,29638.529647536245,505.3782989044068
487,146331.28747658234,7858.6391290011525
488,22871.127752446224,1058.2938111498859
489,128144.19017818122,3093.3049723372046
490,13876.259721277418,181.39037910825294
491,171376.60347711245,1996.1585932642838
492,709663.5144944778,15359.560132552562
493,55790.91333806224,451.02658684095803
494,1682.3067918744687,58.78910622409127
495,130379.87852824213,2692.530137375337
496,81140.20119854114,2065.988218914045
497,11336.697619231905,241.68959051632777
498,83405.84531259103,1193.7451467790715
499,4235.391371142462,42.435240166756245
500,138354.3223582584,2382.6146980514795
501,6068.006722006569,41.42506540761704
502,213530.1823678986,5621.82168323359
503,67731.5550181737,898.8612377540409
504,804140.7907519573,14612.275974475291
505,61505.84364651721,1996.4071581269723
506,53692.438278578855,4489.125454780216
507,18500.146737823638,616.204598708442
508,690203.5984689911,13171.799540893211
509,306003.43961808545,6354.1386428965325
510,10718.665384451555,72.32063376660868
511,37057.93499297289,426.06907140609684
512,256710.5095959707,8468.0319250471
513,103783.64511633228,3449.657211541844
514,69354.56103925557,1206.6885944761605
515,47549.45673272428,488.89895894484357
516,54943.18075382621,1005.6150327545569
517,161332.19623667913,5391.007083729166
518,4706.8455533133565,136.44841442227047
519,115758.06719319074,3847.465984555688
520,132524.11157294156,9221.39811174621
521,121150.90851492857,6857.084219300286
522,82377.61758167567,1965.1987005389467
523,92507.2223829627,2776.919735978193
524,97560.41865565127,1632.2547533736217
525,8595.897539337906,121.18879942893388
526,37020.80803894724,423.79446601949104
527,77855.26258289028,1524.026422471423
528,7538.016961854355,441.2256833137935
529,195818.07790497565,16069.486480902913
530,27233.916661728188,827.7595049859658
531,441493.6246672911,33157.868829545776
532,181902.76608423569,3001.1793044321985
533,13170.299249269565,160.62696164959212
534,134595.01994393088,4426.2657323351905
535,66239.19326903737,900.8507132077508
536,29918.961579053233,510.8491990168564
537,147204.32386697354,7879.029031708031
538,22990.071754108718,1061.2067872156679
539,129168.96974566199,3127.18934040799
540,14035.91307105153,183.26027196932375
541,173146.09421203606,2022.2005549359187
542,716079.2183281534,15569.495487312279
543,56240.88363781711,454.709714709596
544,1688.6337610764845,58.81372804636821
545,131446.49824404018,2707.3947154655143
546,81679.18102195936,2079.115436895051
547,11471.399751409472,245.82331181500655
548,84229.14660216022,1200.11760177529
549,4277.7474396103735,42.93414171707048
550,139592.08964662458,2398.0463958706014
551,6144.713889096298,41.998781338281624
552,214495.59649974585,5676.066646114868
553,68282.45087462307,910.0402322593935
554,810537.739473269,14737.235308572672
555,61890.801771842016,1995.521432945286
556,53742.81508418938,4487.54460575092
557,18578.587128879943,616.2226961231172
558,695427.2402886563,13318.207621819998
559,308886.4563835175,6415.794875122336
560,10952.370913735778,73.43827757734147
561,37418.69333733197,431.0921108249495
562,258674.39031155032,8480.328605677334
563,104785.57720001387,3456.963734322503
564,69993.35397482537,1212.7402939080262
565,48015.536509471574,490.95018053522085
566,55604.44435954961,1011.2606432687342
567,161787.26354670612,5410.17054354083
568,4732.872381289764,137.03085629237532
569,116472.80755724301,3866.080750820531
570,132920.13267852998,9233.404826320124
571,121854.05316292094,6872.712836583459
572,83127.29612536564,1969.7859307303072
573,93287.60736213278,2801.3566195804747
574,98680.6204750357,1642.7959318429134
575,8721.056044059096,122.70700886397704
576,37268.21176606146,424.10014814384203
577,78570.98518519147,1542.0018890433862
578,7562.41227130673,441.7807781759431
579,196106.39308833482,16047.22932568561
580,27382.899077856153,832.5252554395976
581,442790.38908626523,33130.48673083077
582,183511.1582202374,3023.145296767156
583,13363.619852070979,161.80939299819343
584,135650.5475484873,4452.723476026056
585,66997.40225313058,910.1207816233698
586,30167.060860487083,514.4171580913687
587,147901.83256407868,7882.875565853028
588,23041.549388710304,1061.2370699635953
589,130122.73152541116,3163.4814755624416
590,14211.017215962358,184.54506789909618
591,174648.64042409265,2044.8491269286756
592,722428.6801482948,15760.584714790253
593,56663.47735146106,457.90652006795386
594,1697.4285092543728,58.92979913903039
595,132491.36306490022,2717.2985399170425
596,82359.83463942746,2088.7998685918933
597,11588.093344240619,249.27878991238694
598,85062.88819355264,1208.98943931902
599,4309.673355211257,43.13134053237835
600,140662.7736780463,2407.40811246163
601,6225.864173116351,42.31638492872156
602,215083.81470879802,5698.272569620374
603,68817.87908903224,918.6074193770961
604,816223.5237510579,14803.49576759038
605,62186.51145736707,1992.1532333157006
606,53740.006549031576,4479.491994277055
607,18660.96627670882,615.6561149949641
608,700251.7397097155,13418.415002606622
609,311234.14048353635,6454.200052008728
610,11163.334710850637,74.48236413055054
611,37717.84673996152,434.56163733418373
612,260441.22220550635,8471.883609453536
613,105675.82705066021,3457.61980383116
614,70616.11794457545,1218.1975974395252
615,48390.40342876673,492.50428096600535
616,56045.74548236287,1014.1114111122976
617,163010.0188491963,5442.30943439739
618,4755.123576169977,137.29206220489914
619,117036.21007762778,3865.450846838967
620,133216.72385558047,9254.38192202258
621,122455.21242827259,6866.226047866946
622,83833.02646815819,1978.5009200286017
623,93901.69729765855,2818.970832000637
624,99716.96794116324,1644.9283471407261
625,8815.054686460107,123.52665337330068
626,37448.74181569459,424.916939334144
627,79231.58943919197,1551.5009315815655
628,7578.835846267533,440.832484964321
629,196536.79253245163,16016.025081844513
630,27510.835402811015,836.1558876131967
631,443428.8471845892,33116.25790661083
632,184794.44146485577,3035.940839179783
633,13526.74203608079,163.05060313972868
634,136568.38061938973,4451.253169885639
635,67597.8298798976,914.8027441994705
636,30435.551117473347,517.6258555084178
637,148447.6677254281,7873.84117201219
638,23084.01235723044,1060.1775330252367
639,131021.56962526601,3186.7347770280226
640,14342.38277957905,184.839828703928
641,176065.85926324048,2061.6467894795587
642,727574.4234430371,15911.642838013971
643,57023.471957219386,459.46438327376075
644,1705.3272195919228,58.91257980140878
645,133434.75954638375,2721.420585269645
646,82949.05278748438,2096.7853980839996
647,11698.52996437707,252.06199063236141
648,85721.15767686146,1209.677974502246
649,4343.549930848994,43.29639172701078
650,141859.733118142,2421.792001961083
651,6291.888168807772,42.66794256887092
652,215313.73631231708,5712.886522014619
653,69338.84267466808,928.2432362890643
654,823409.9646320319,14895.255390992079
655,62419.19944230744,1991.618230518403
656,53991.817218433505,4484.956186923745
657,18746.656359570097,614.6733925073945
658,704282.5181799098,13528.706744056468
659,313639.1801882736,6511.011488798428
660,11363.023664669297,76.06728089352151
661,38079.893305006044,439.3874793364891
662,261993.14295679308,8463.107186379335
663,106517.69282745905,3458.050883081911
664,71097.23356511627,1225.1530930229303
665,49000.41765402427,496.49137439781987
666,56614.47985318816,1020.9390005316822
667,163884.4031875768,5461.57473033383
668,4768.443043438916,137.1869528614342
669,117612.4764646881,3870.036911578042
670,133459.8945308426,9254.031944154434
671,122984.28924477646,6862.7315544482435
672,84463.0432176106,1980.7560814300693
673,94579.05004293818,2839.0262096864694
674,100765.62169661003,1653.328114063893
675,8905.906648924587,124.89548229356964
676,37698.23520035333,426.94009580601426
677,79829.20686520774,1563.5535356891974
678,7591.421323894211,439.0148952083316
679,196774.6286461656,15966.282920457112
680,27646.609231832623,838.8805779791709
681,443612.52158511034,33054.15917212374
682,186090.1619241946,3056.9855331810986
683,13670.95286827271,163.95472221422756
684,137519.37676073244,4463.283826139789
685,68167.98125405885,919.6792721483034
686,30706.970309369466,520.7532264659128
687,149127.94135853354,7858.319393277147
688,23212.599482906448,1062.6255896127343
689,131776.09966158125,3209.53453206868
690,14452.072122301854,184.95166001046653
691,177523.09326755386,2080.8752348382286
692,733397.0706967107,16090.528180842202
693,57326.534357308716,462.15276385937125
694,1710.9751773507844,58.74954786987303
695,134384.58250845148,2726.095610947546
696,83460.98747204762,2103.5282672484923
697,11800.42883126442,254.5391766804466
698,86263.180000025,1211.825760076626
699,4377.774367123543,43.66281719629007
700,142851.6060191435,2444.1270043270647
701,6358.08774752792,43.35666285963711
702,216458.61708738015,5769.15474300924
703,69869.39399591894,940.5911553366817
704,832068.4879462556,15052.790170504839
705,62780.06869697448,2001.000269124504
706,54012.87039679203,4480.528715340709
707,18842.377627047514,618.5480110465298
708,709198.4568612449,13723.111374424989
709,316640.5125708879,6589.480147699241
710,11557.631950334451,76.44770410308375
711,38505.08186768817,446.2680403427918
712,263796.2275735314,8504.951580712794
713,107321.16760668234,3478.4945780272137
714,71488.05300081364,1234.0807347721795
715,49356.43127639445,500.03924552828715
716,57239.010660651315,1029.1578103636666
717,165033.29769192723,5503.524201131848
718,4776.455579820417,137.60701135599754
719,118203.4749400082,3886.6902932409307
720,133785.16917953687,9252.664710695653
721,123651.74603184695,6877.250700150143
722,84979.70141223652,1987.3469982177794
723,95449.00821993891,2875.6627766042393
724,101844.34809091315,1662.3904338549678
725,9005.942718023474,126.72859526594168
726,37925.642017710605,428.36234764987563
727,80535.24802731306,1584.4941257433711
728,7597.8344826783405,439.1140850057028
729,197189.40609012928,15990.486857003843
730,27786.294550735634,843.1676830226094
731,443858.2172033793,33024.35695366305
732,187267.87248220874,3087.994527378427
733,13807.409325496357,165.90492851615235
734,138454.09720404353,4498.474623321014
735,68898.23757285875,931.948943022017
736,30976.61544049163,527.2911121859457
737,149858.43342629282,7899.395816274143
738,23330.57432300507,1064.7081437889508
739,132670.9960132761,3248.422353417826
740,14514.906176559909,186.00617338527334
741,179052.7789865861,2110.0671178602634
742,740671.9085076085,16308.535695220535
743,57640.14773476094,467.7470962178571
744,1714.9134129563645,58.70219666738265
745,135346.58664646346,2741.8828661689367
746,84025.61452540677,2122.2635662346283
747,11892.833716423203,258.2740402495177
748,86944.55986237696,1221.3335827317
749,4420.278737068677,44.12713879054166
750,143944.18417459042,2468.926522597632
751,6425.961407903639,43.823275886333654
752,217260.78518542473,5834.229539513247
753,70443.84423359731,952.1731907295494
754,839799.8610501179,15214.512805979888
755,63091.793186038536,2008.379894310322
756,54133.24447991729,4490.259626193844
757,18915.29960366703,618.464020458006
758,713783.8054834289,13885.270839814031
759,319466.9231865656,6659.874073174197
760,11777.690967714052,77.75103643425356
761,38892.995195959375,453.36057114651345
762,265599.02955372207,8541.82971762401
763,108137.72135460946,3498.9117753282494
764,72099.39641323315,1245.271363937271
765,49927.650339193104,504.37100633147975
766,57868.138886872344,1037.1310418991775
