,ID,Province_State,Date,Confirmed,Deaths
2706,2706,Connecticut,06-05-2020,43460,4038
2756,2756,Connecticut,06-06-2020,43818,4055
2806,2806,Connecticut,06-07-2020,43968,4071
2856,2856,Connecticut,06-08-2020,44092,4084
2906,2906,Connecticut,06-09-2020,44179,4097
2956,2956,Connecticut,06-10-2020,44347,4120
3006,3006,Connecticut,06-11-2020,44461,4146
3056,3056,Connecticut,06-12-2020,44689,4159
3106,3106,Connecticut,06-13-2020,44994,4186
3156,3156,Connecticut,06-14-2020,45088,4201
3206,3206,Connecticut,06-15-2020,45235,4204
3256,3256,Connecticut,06-16-2020,45349,4210
3306,3306,Connecticut,06-17-2020,45429,4219
3356,3356,Connecticut,06-18-2020,45440,4226
3406,3406,Connecticut,06-19-2020,45557,4238
3456,3456,Connecticut,06-20-2020,45715,4251
3506,3506,Connecticut,06-21-2020,45755,4260
3556,3556,Connecticut,06-22-2020,45782,4263
3606,3606,Connecticut,06-23-2020,45899,4277
3656,3656,Connecticut,06-24-2020,45913,4287
3706,3706,Connecticut,06-25-2020,45994,4298
3756,3756,Connecticut,06-26-2020,46059,4307
3806,3806,Connecticut,06-27-2020,46206,4311
3856,3856,Connecticut,06-28-2020,46303,4316
3906,3906,Connecticut,06-29-2020,46362,4320
3956,3956,Connecticut,06-30-2020,46514,4322
4006,4006,Connecticut,07-01-2020,46572,4324
4056,4056,Connecticut,07-02-2020,46646,4326
4106,4106,Connecticut,07-03-2020,46717,4335
4156,4156,Connecticut,07-04-2020,46717,4335
4206,4206,Connecticut,07-05-2020,46717,4335
4256,4256,Connecticut,07-06-2020,46976,4338
4306,4306,Connecticut,07-07-2020,47033,4338
4356,4356,Connecticut,07-08-2020,47108,4343
4406,4406,Connecticut,07-09-2020,47209,4348
4456,4456,Connecticut,07-10-2020,47287,4348
4506,4506,Connecticut,07-11-2020,47287,4348
4556,4556,Connecticut,07-12-2020,47287,4348
4606,4606,Connecticut,07-13-2020,47510,4371
4656,4656,Connecticut,07-14-2020,47530,4372
4706,4706,Connecticut,07-15-2020,47636,4380
4756,4756,Connecticut,07-16-2020,47750,4389
4806,4806,Connecticut,07-17-2020,47893,4396
4856,4856,Connecticut,07-18-2020,47893,4396
4906,4906,Connecticut,07-19-2020,47893,4396
4956,4956,Connecticut,07-20-2020,48055,4406
5006,5006,Connecticut,07-21-2020,48096,4406
5056,5056,Connecticut,07-22-2020,48223,4406
5106,5106,Connecticut,07-23-2020,48232,4410
5156,5156,Connecticut,07-24-2020,48776,4413
5206,5206,Connecticut,07-25-2020,48776,4413
5256,5256,Connecticut,07-26-2020,48776,4413
5306,5306,Connecticut,07-27-2020,48983,4418
5356,5356,Connecticut,07-28-2020,49077,4423
5406,5406,Connecticut,07-29-2020,49540,4425
5456,5456,Connecticut,07-30-2020,49670,4431
5506,5506,Connecticut,07-31-2020,49810,4432
5556,5556,Connecticut,08-01-2020,49810,4432
5606,5606,Connecticut,08-02-2020,49810,4432
5656,5656,Connecticut,08-03-2020,50062,4437
5706,5706,Connecticut,08-04-2020,50110,4437
5756,5756,Connecticut,08-05-2020,50225,4437
5806,5806,Connecticut,08-06-2020,50245,4437
5856,5856,Connecticut,08-07-2020,50320,4441
5906,5906,Connecticut,08-08-2020,50320,4441
5956,5956,Connecticut,08-09-2020,50320,4441
6006,6006,Connecticut,08-10-2020,50567,4444
6056,6056,Connecticut,08-11-2020,50684,4444
6106,6106,Connecticut,08-12-2020,50706,4450
6156,6156,Connecticut,08-13-2020,50782,4450
6206,6206,Connecticut,08-14-2020,50897,4453
6256,6256,Connecticut,08-15-2020,50897,4453
6306,6306,Connecticut,08-16-2020,50897,4453
6356,6356,Connecticut,08-17-2020,51267,4456
6406,6406,Connecticut,08-18-2020,51255,4456
6456,6456,Connecticut,08-19-2020,51314,4457
6506,6506,Connecticut,08-20-2020,51432,4458
6556,6556,Connecticut,08-21-2020,51519,4460
6606,6606,Connecticut,08-22-2020,51519,4460
6656,6656,Connecticut,08-23-2020,51519,4460
6706,6706,Connecticut,08-24-2020,52011,4460
6756,6756,Connecticut,08-25-2020,52040,4463
6806,6806,Connecticut,08-26-2020,52220,4463
6856,6856,Connecticut,08-27-2020,52350,4465
6906,6906,Connecticut,08-28-2020,52495,4465
6956,6956,Connecticut,08-29-2020,52495,4465
7006,7006,Connecticut,08-30-2020,52495,4465
7056,7056,Connecticut,08-31-2020,52879,4465
