,ID,Province_State,Date,Confirmed,Deaths
6340,6340,South Dakota,08-16-2020,10274,153
6390,6390,South Dakota,08-17-2020,10360,153
6440,6440,South Dakota,08-18-2020,10441,154
6490,6490,South Dakota,08-19-2020,10566,155
6540,6540,South Dakota,08-20-2020,10691,157
6590,6590,South Dakota,08-21-2020,10884,159
6640,6640,South Dakota,08-22-2020,11135,160
6690,6690,South Dakota,08-23-2020,11276,161
6740,6740,South Dakota,08-24-2020,11425,161
6790,6790,South Dakota,08-25-2020,11505,161
6840,6840,South Dakota,08-26-2020,11571,162
6890,6890,South Dakota,08-27-2020,12194,162
6940,6940,South Dakota,08-28-2020,12517,165
6990,6990,South Dakota,08-29-2020,12942,167
7040,7040,South Dakota,08-30-2020,13322,167
7090,7090,South Dakota,08-31-2020,13509,167
