,ID,Province_State,Date,Confirmed,Deaths
5621,5621,Michigan,08-02-2020,91758,6457
5671,5671,Michigan,08-03-2020,92374,6467
5721,5721,Michigan,08-04-2020,93175,6471
5771,5771,Michigan,08-05-2020,93893,6478
5821,5821,Michigan,08-06-2020,94656,6506
5871,5871,Michigan,08-07-2020,95470,6524
5921,5921,Michigan,08-08-2020,96191,6520
5971,5971,Michigan,08-09-2020,96726,6519
6021,6021,Michigan,08-10-2020,97306,6526
6071,6071,Michigan,08-11-2020,98213,6533
6121,6121,Michigan,08-12-2020,98689,6539
6171,6171,Michigan,08-13-2020,99856,6555
6221,6221,Michigan,08-14-2020,100724,6566
6271,6271,Michigan,08-15-2020,101782,6586
6321,6321,Michigan,08-16-2020,102259,6592
6371,6371,Michigan,08-17-2020,102749,6592
6421,6421,Michigan,08-18-2020,103402,6608
6471,6471,Michigan,08-19-2020,104091,6618
6521,6521,Michigan,08-20-2020,104618,6634
6571,6571,Michigan,08-21-2020,104618,6634
6621,6621,Michigan,08-22-2020,106044,6655
6671,6671,Michigan,08-23-2020,106808,6659
6721,6721,Michigan,08-24-2020,107686,6663
6771,6771,Michigan,08-25-2020,108637,6684
6821,6821,Michigan,08-26-2020,109480,6690
6871,6871,Michigan,08-27-2020,110343,6706
6921,6921,Michigan,08-28-2020,111136,6712
6971,6971,Michigan,08-29-2020,111136,6712
7021,7021,Michigan,08-30-2020,112526,6748
7071,7071,Michigan,08-31-2020,113025,6753
