,ID,Province_State,Date,Confirmed,Deaths
4439,4439,South Carolina,07-09-2020,50691,905
4489,4489,South Carolina,07-10-2020,52419,929
4539,4539,South Carolina,07-11-2020,54699,951
4589,4589,South Carolina,07-12-2020,56648,961
4639,4639,South Carolina,07-13-2020,58168,972
4689,4689,South Carolina,07-14-2020,60389,993
4739,4739,South Carolina,07-15-2020,62245,998
4789,4789,South Carolina,07-16-2020,64083,1070
4839,4839,South Carolina,07-17-2020,66060,1096
4889,4889,South Carolina,07-18-2020,67612,1135
4939,4939,South Carolina,07-19-2020,69986,1155
4989,4989,South Carolina,07-20-2020,71445,1164
5039,5039,South Carolina,07-21-2020,73337,1221
5089,5089,South Carolina,07-22-2020,75042,1285
5139,5139,South Carolina,07-23-2020,76606,1334
5189,5189,South Carolina,07-24-2020,78607,1385
5239,5239,South Carolina,07-25-2020,80008,1465
5289,5289,South Carolina,07-26-2020,81199,1491
5339,5339,South Carolina,07-27-2020,82417,1506
5389,5389,South Carolina,07-28-2020,84109,1565
5439,5439,South Carolina,07-29-2020,85846,1615
5489,5489,South Carolina,07-30-2020,87572,1667
5539,5539,South Carolina,07-31-2020,89016,1712
5589,5589,South Carolina,08-01-2020,90599,1751
5639,5639,South Carolina,08-02-2020,91788,1777
5689,5689,South Carolina,08-03-2020,92951,1793
5739,5739,South Carolina,08-04-2020,94190,1847
5789,5789,South Carolina,08-05-2020,95472,1894
5839,5839,South Carolina,08-06-2020,96797,1942
5889,5889,South Carolina,08-07-2020,98219,1962
5939,5939,South Carolina,08-08-2020,99460,2007
5989,5989,South Carolina,08-09-2020,100435,2031
6039,6039,South Carolina,08-10-2020,101159,2048
6089,6089,South Carolina,08-11-2020,102130,2098
6139,6139,South Carolina,08-12-2020,102974,2144
6189,6189,South Carolina,08-13-2020,103909,2184
6239,6239,South Carolina,08-14-2020,104841,2204
6289,6289,South Carolina,08-15-2020,105882,2260
6339,6339,South Carolina,08-16-2020,106497,2269
6389,6389,South Carolina,08-17-2020,106953,2288
6439,6439,South Carolina,08-18-2020,107672,2343
6489,6489,South Carolina,08-19-2020,108411,2360
6539,6539,South Carolina,08-20-2020,109320,2401
6589,6589,South Carolina,08-21-2020,110378,2459
6639,6639,South Carolina,08-22-2020,111295,2493
6689,6689,South Carolina,08-23-2020,111988,2504
6739,6739,South Carolina,08-24-2020,112551,2511
6789,6789,South Carolina,08-25-2020,113488,2529
6839,6839,South Carolina,08-26-2020,114093,2573
6889,6889,South Carolina,08-27-2020,114598,2628
6939,6939,South Carolina,08-28-2020,115951,2655
6989,6989,South Carolina,08-29-2020,117249,2698
7039,7039,South Carolina,08-30-2020,118324,2709
7089,7089,South Carolina,08-31-2020,118992,2720
