,ID,Province_State,Date,Confirmed,Deaths
4661,4661,Idaho,07-14-2020,11720,103
4711,4711,Idaho,07-15-2020,12449,110
4761,4761,Idaho,07-16-2020,13134,114
4811,4811,Idaho,07-17-2020,13753,118
4861,4861,Idaho,07-18-2020,14303,119
4911,4911,Idaho,07-19-2020,14874,119
4961,4961,Idaho,07-20-2020,15268,122
5011,5011,Idaho,07-21-2020,15823,126
5061,5061,Idaho,07-22-2020,16322,135
5111,5111,Idaho,07-23-2020,16737,138
5161,5161,Idaho,07-24-2020,17265,144
5211,5211,Idaho,07-25-2020,17265,144
5261,5261,Idaho,07-26-2020,18178,146
5311,5311,Idaho,07-27-2020,18692,152
5361,5361,Idaho,07-28-2020,19220,160
5411,5411,Idaho,07-29-2020,19674,173
5461,5461,Idaho,07-30-2020,20242,177
5511,5511,Idaho,07-31-2020,20716,188
5561,5561,Idaho,08-01-2020,21110,197
5611,5611,Idaho,08-02-2020,21110,197
5661,5661,Idaho,08-03-2020,21670,200
5711,5711,Idaho,08-04-2020,22236,210
5761,5761,Idaho,08-05-2020,22708,217
5811,5811,Idaho,08-06-2020,23401,223
5861,5861,Idaho,08-07-2020,23925,229
5911,5911,Idaho,08-08-2020,24497,235
5961,5961,Idaho,08-09-2020,24675,237
6011,6011,Idaho,08-10-2020,25104,239
6061,6061,Idaho,08-11-2020,25598,246
6111,6111,Idaho,08-12-2020,26134,246
6161,6161,Idaho,08-13-2020,26629,251
6211,6211,Idaho,08-14-2020,27171,265
6261,6261,Idaho,08-15-2020,27475,269
6311,6311,Idaho,08-16-2020,27656,269
6361,6361,Idaho,08-17-2020,27937,273
6411,6411,Idaho,08-18-2020,28321,282
6461,6461,Idaho,08-19-2020,28680,289
6511,6511,Idaho,08-20-2020,29110,296
6561,6561,Idaho,08-21-2020,29364,305
6611,6611,Idaho,08-22-2020,29659,306
6661,6661,Idaho,08-23-2020,29845,307
6711,6711,Idaho,08-24-2020,30057,314
6761,6761,Idaho,08-25-2020,30465,326
6811,6811,Idaho,08-26-2020,30771,337
6861,6861,Idaho,08-27-2020,31113,343
6911,6911,Idaho,08-28-2020,31376,353
6961,6961,Idaho,08-29-2020,31668,358
7011,7011,Idaho,08-30-2020,31858,359
7061,7061,Idaho,08-31-2020,32081,361
