,ID,Province_State,Date,Confirmed,Deaths
2560,2560,Hawaii,06-02-2020,653,17
2610,2610,Hawaii,06-03-2020,653,17
2660,2660,Hawaii,06-04-2020,655,17
2710,2710,Hawaii,06-05-2020,664,17
2760,2760,Hawaii,06-06-2020,673,17
2810,2810,Hawaii,06-07-2020,675,17
2860,2860,Hawaii,06-08-2020,676,17
2910,2910,Hawaii,06-09-2020,682,17
2960,2960,Hawaii,06-10-2020,685,17
3010,3010,Hawaii,06-11-2020,692,17
3060,3060,Hawaii,06-12-2020,706,17
3110,3110,Hawaii,06-13-2020,723,17
3160,3160,Hawaii,06-14-2020,728,17
3210,3210,Hawaii,06-15-2020,736,17
3260,3260,Hawaii,06-16-2020,736,17
3310,3310,Hawaii,06-17-2020,744,17
3360,3360,Hawaii,06-18-2020,762,17
3410,3410,Hawaii,06-19-2020,789,17
3460,3460,Hawaii,06-20-2020,789,17
3510,3510,Hawaii,06-21-2020,814,17
3560,3560,Hawaii,06-22-2020,816,17
3610,3610,Hawaii,06-23-2020,819,17
3660,3660,Hawaii,06-24-2020,835,17
3710,3710,Hawaii,06-25-2020,851,17
3760,3760,Hawaii,06-26-2020,866,17
3810,3810,Hawaii,06-27-2020,872,18
3860,3860,Hawaii,06-28-2020,899,18
3910,3910,Hawaii,06-29-2020,900,18
3960,3960,Hawaii,06-30-2020,917,18
4010,4010,Hawaii,07-01-2020,926,18
4060,4060,Hawaii,07-02-2020,946,18
4110,4110,Hawaii,07-03-2020,975,19
4160,4160,Hawaii,07-04-2020,999,19
4210,4210,Hawaii,07-05-2020,1023,19
4260,4260,Hawaii,07-06-2020,1030,19
4310,4310,Hawaii,07-07-2020,1071,19
4360,4360,Hawaii,07-08-2020,1094,19
4410,4410,Hawaii,07-09-2020,1130,19
4460,4460,Hawaii,07-10-2020,1158,19
4510,4510,Hawaii,07-11-2020,1200,19
4560,4560,Hawaii,07-12-2020,1220,19
4610,4610,Hawaii,07-13-2020,1243,22
4660,4660,Hawaii,07-14-2020,1264,22
4710,4710,Hawaii,07-15-2020,1292,22
4760,4760,Hawaii,07-16-2020,1311,22
4810,4810,Hawaii,07-17-2020,1334,23
4860,4860,Hawaii,07-18-2020,1354,24
4910,4910,Hawaii,07-19-2020,1381,24
4960,4960,Hawaii,07-20-2020,1393,24
5010,5010,Hawaii,07-21-2020,1418,24
5060,5060,Hawaii,07-22-2020,1435,25
5110,5110,Hawaii,07-23-2020,1490,26
5160,5160,Hawaii,07-24-2020,1549,26
5210,5210,Hawaii,07-25-2020,1620,26
5260,5260,Hawaii,07-26-2020,1683,26
5310,5310,Hawaii,07-27-2020,1711,26
5360,5360,Hawaii,07-28-2020,1757,26
5410,5410,Hawaii,07-29-2020,1865,26
5460,5460,Hawaii,07-30-2020,1989,26
5510,5510,Hawaii,07-31-2020,2111,26
5560,5560,Hawaii,08-01-2020,2197,26
5610,5610,Hawaii,08-02-2020,2242,26
5660,5660,Hawaii,08-03-2020,2448,26
5710,5710,Hawaii,08-04-2020,2591,27
5760,5760,Hawaii,08-05-2020,2763,27
5810,5810,Hawaii,08-06-2020,2914,29
5860,5860,Hawaii,08-07-2020,3115,31
5910,5910,Hawaii,08-08-2020,3346,31
5960,5960,Hawaii,08-09-2020,3498,31
6010,6010,Hawaii,08-10-2020,3638,34
6060,6060,Hawaii,08-11-2020,3756,34
6110,6110,Hawaii,08-12-2020,3958,38
6160,6160,Hawaii,08-13-2020,4312,40
6210,6210,Hawaii,08-14-2020,4543,40
6260,6260,Hawaii,08-15-2020,4825,40
6310,6310,Hawaii,08-16-2020,5042,40
6360,6360,Hawaii,08-17-2020,5215,40
6410,6410,Hawaii,08-18-2020,5349,41
6460,6460,Hawaii,08-19-2020,5609,42
6510,6510,Hawaii,08-20-2020,5844,45
6560,6560,Hawaii,08-21-2020,6072,46
6610,6610,Hawaii,08-22-2020,6356,47
6660,6660,Hawaii,08-23-2020,6600,47
6710,6710,Hawaii,08-24-2020,6769,49
6760,6760,Hawaii,08-25-2020,6984,49
6810,6810,Hawaii,08-26-2020,7260,51
6860,6860,Hawaii,08-27-2020,7566,55
6910,6910,Hawaii,08-28-2020,7830,59
6960,6960,Hawaii,08-29-2020,8139,62
7010,7010,Hawaii,08-30-2020,8339,63
7060,7060,Hawaii,08-31-2020,8472,70
