,ID,Province_State,Date,Confirmed,Deaths
5670,5670,Massachusetts,08-03-2020,118657,8648
5720,5720,Massachusetts,08-04-2020,119203,8657
5770,5770,Massachusetts,08-05-2020,119643,8659
5820,5820,Massachusetts,08-06-2020,119874,8691
5870,5870,Massachusetts,08-07-2020,120291,8709
5920,5920,Massachusetts,08-08-2020,120711,8721
5970,5970,Massachusetts,08-09-2020,121040,8735
6020,6020,Massachusetts,08-10-2020,121315,8741
6070,6070,Massachusetts,08-11-2020,121707,8751
6120,6120,Massachusetts,08-12-2020,122000,8769
6170,6170,Massachusetts,08-13-2020,122423,8790
6220,6220,Massachusetts,08-14-2020,122728,8810
6270,6270,Massachusetts,08-15-2020,123199,8826
6320,6320,Massachusetts,08-16-2020,123593,8838
6370,6370,Massachusetts,08-17-2020,123841,8842
6420,6420,Massachusetts,08-18-2020,124063,8848
6470,6470,Massachusetts,08-19-2020,124415,8876
6520,6520,Massachusetts,08-20-2020,124728,8888
6570,6570,Massachusetts,08-21-2020,125216,8901
6620,6620,Massachusetts,08-22-2020,125360,8921
6670,6670,Massachusetts,08-23-2020,125360,8921
6720,6720,Massachusetts,08-24-2020,126022,8949
6770,6770,Massachusetts,08-25-2020,126420,8961
6820,6820,Massachusetts,08-26-2020,126756,8987
6870,6870,Massachusetts,08-27-2020,127124,9008
6920,6920,Massachusetts,08-28-2020,127584,9024
6970,6970,Massachusetts,08-29-2020,128030,9036
7020,7020,Massachusetts,08-30-2020,128229,9049
7070,7070,Massachusetts,08-31-2020,128533,9060
