,ID,Province_State,Date,Confirmed,Deaths
3258,3258,Florida,06-16-2020,80109,2993
3308,3308,Florida,06-17-2020,82719,3018
3358,3358,Florida,06-18-2020,85926,3061
3408,3408,Florida,06-19-2020,89748,3104
3458,3458,Florida,06-20-2020,93797,3144
3508,3508,Florida,06-21-2020,97291,3161
3558,3558,Florida,06-22-2020,100217,3173
3608,3608,Florida,06-23-2020,103503,3238
3658,3658,Florida,06-24-2020,109014,3281
3708,3708,Florida,06-25-2020,114018,3327
3758,3758,Florida,06-26-2020,122960,3366
3808,3808,Florida,06-27-2020,132545,3390
3858,3858,Florida,06-28-2020,141075,3419
3908,3908,Florida,06-29-2020,146341,3447
3958,3958,Florida,06-30-2020,152434,3505
4008,4008,Florida,07-01-2020,158997,3550
4058,4058,Florida,07-02-2020,169106,3617
4108,4108,Florida,07-03-2020,178594,3684
4158,4158,Florida,07-04-2020,190052,3702
4208,4208,Florida,07-05-2020,200111,3731
4258,4258,Florida,07-06-2020,206447,3778
4308,4308,Florida,07-07-2020,213794,3841
4358,4358,Florida,07-08-2020,223783,3889
4408,4408,Florida,07-09-2020,232718,4009
4458,4458,Florida,07-10-2020,244151,4102
4508,4508,Florida,07-11-2020,254511,4197
4558,4558,Florida,07-12-2020,269811,4242
4608,4608,Florida,07-13-2020,282435,4277
4658,4658,Florida,07-14-2020,291629,4409
4708,4708,Florida,07-15-2020,301810,4521
4758,4758,Florida,07-16-2020,315775,4677
4808,4808,Florida,07-17-2020,327241,4805
4858,4858,Florida,07-18-2020,337569,4895
4908,4908,Florida,07-19-2020,350047,4982
4958,4958,Florida,07-20-2020,360394,5072
5008,5008,Florida,07-21-2020,369834,5206
5058,5058,Florida,07-22-2020,379619,5345
5108,5108,Florida,07-23-2020,389868,5518
5158,5158,Florida,07-24-2020,402312,5653
5208,5208,Florida,07-25-2020,414511,5777
5258,5258,Florida,07-26-2020,423855,5854
5308,5308,Florida,07-27-2020,432747,5931
5358,5358,Florida,07-28-2020,441977,6117
5408,5408,Florida,07-29-2020,451423,6333
5458,5458,Florida,07-30-2020,461379,6586
5508,5508,Florida,07-31-2020,470386,6843
5558,5558,Florida,08-01-2020,480028,7022
5608,5608,Florida,08-02-2020,487132,7084
5658,5658,Florida,08-03-2020,491884,7157
5708,5708,Florida,08-04-2020,497330,7402
5758,5758,Florida,08-05-2020,502739,7627
5808,5808,Florida,08-06-2020,510389,7747
5858,5858,Florida,08-07-2020,518075,7927
5908,5908,Florida,08-08-2020,526577,8109
5958,5958,Florida,08-09-2020,532806,8186
6008,6008,Florida,08-10-2020,536961,8277
6058,6058,Florida,08-11-2020,542792,8553
6108,6108,Florida,08-12-2020,550901,8765
6158,6158,Florida,08-13-2020,557137,8913
6208,6208,Florida,08-14-2020,563285,9141
6258,6258,Florida,08-15-2020,569637,9345
6308,6308,Florida,08-16-2020,573416,9452
6358,6358,Florida,08-17-2020,576094,9539
6408,6408,Florida,08-18-2020,579932,9758
6458,6458,Florida,08-19-2020,584047,9932
6508,6508,Florida,08-20-2020,588602,10049
6558,6558,Florida,08-21-2020,593286,10168
6608,6608,Florida,08-22-2020,597597,10274
6658,6658,Florida,08-23-2020,600571,10325
6708,6708,Florida,08-24-2020,602829,10397
6758,6758,Florida,08-25-2020,605502,10580
6808,6808,Florida,08-26-2020,608722,10733
6858,6858,Florida,08-27-2020,611991,10868
6908,6908,Florida,08-28-2020,615806,10957
6958,6958,Florida,08-29-2020,619003,11105
7008,7008,Florida,08-30-2020,621586,11119
7058,7058,Florida,08-31-2020,623471,11187
