,ID,Province_State,Date,Confirmed,Deaths
3773,3773,Mississippi,06-26-2020,25066,1022
3823,3823,Mississippi,06-27-2020,25531,1035
3873,3873,Mississippi,06-28-2020,25892,1039
3923,3923,Mississippi,06-29-2020,26567,1059
3973,3973,Mississippi,06-30-2020,27247,1073
4023,4023,Mississippi,07-01-2020,27900,1082
4073,4073,Mississippi,07-02-2020,28770,1092
4123,4123,Mississippi,07-03-2020,29684,1103
4173,4173,Mississippi,07-04-2020,30674,1107
4223,4223,Mississippi,07-05-2020,30900,1111
4273,4273,Mississippi,07-06-2020,31257,1114
4323,4323,Mississippi,07-07-2020,32214,1158
4373,4373,Mississippi,07-08-2020,32888,1188
4423,4423,Mississippi,07-09-2020,33591,1204
4473,4473,Mississippi,07-10-2020,34622,1215
4523,4523,Mississippi,07-11-2020,35419,1230
4573,4573,Mississippi,07-12-2020,36287,1249
4623,4623,Mississippi,07-13-2020,36680,1250
4673,4673,Mississippi,07-14-2020,37542,1272
4723,4723,Mississippi,07-15-2020,38567,1290
4773,4773,Mississippi,07-16-2020,39797,1308
4823,4823,Mississippi,07-17-2020,40829,1332
4873,4873,Mississippi,07-18-2020,41846,1346
4923,4923,Mississippi,07-19-2020,42638,1355
4973,4973,Mississippi,07-20-2020,43889,1358
5023,5023,Mississippi,07-21-2020,45524,1389
5073,5073,Mississippi,07-22-2020,47071,1423
5123,5123,Mississippi,07-23-2020,48053,1436
5173,5173,Mississippi,07-24-2020,49585,1463
5223,5223,Mississippi,07-25-2020,50981,1478
5273,5273,Mississippi,07-26-2020,52154,1493
5323,5323,Mississippi,07-27-2020,52781,1498
5373,5373,Mississippi,07-28-2020,54085,1540
5423,5423,Mississippi,07-29-2020,55804,1563
5473,5473,Mississippi,07-30-2020,57579,1611
5523,5523,Mississippi,07-31-2020,58747,1663
5573,5573,Mississippi,08-01-2020,59881,1693
5623,5623,Mississippi,08-02-2020,60553,1703
5673,5673,Mississippi,08-03-2020,61125,1711
5723,5723,Mississippi,08-04-2020,62199,1753
5773,5773,Mississippi,08-05-2020,63444,1804
5823,5823,Mississippi,08-06-2020,64400,1825
5873,5873,Mississippi,08-07-2020,65436,1848
5923,5923,Mississippi,08-08-2020,66646,1874
5973,5973,Mississippi,08-09-2020,67173,1896
6023,6023,Mississippi,08-10-2020,67649,1912
6073,6073,Mississippi,08-11-2020,68293,1944
6123,6123,Mississippi,08-12-2020,69374,1989
6173,6173,Mississippi,08-13-2020,69986,2011
6223,6223,Mississippi,08-14-2020,70930,2043
6273,6273,Mississippi,08-15-2020,71755,2080
6323,6323,Mississippi,08-16-2020,72136,2084
6373,6373,Mississippi,08-17-2020,72412,2095
6423,6423,Mississippi,08-18-2020,73207,2127
6473,6473,Mississippi,08-19-2020,74555,2163
6523,6523,Mississippi,08-20-2020,75449,2190
6573,6573,Mississippi,08-21-2020,76323,2214
6623,6623,Mississippi,08-22-2020,77268,2237
6673,6673,Mississippi,08-23-2020,77894,2240
6723,6723,Mississippi,08-24-2020,78405,2248
6773,6773,Mississippi,08-25-2020,79206,2315
6823,6823,Mississippi,08-26-2020,80110,2373
6873,6873,Mississippi,08-27-2020,80695,2399
6923,6923,Mississippi,08-28-2020,81294,2413
6973,6973,Mississippi,08-29-2020,82029,2427
7023,7023,Mississippi,08-30-2020,82676,2441
7073,7073,Mississippi,08-31-2020,82950,2473
