,ID,Province_State,Date,Confirmed,Deaths
6382,6382,North Carolina,08-17-2020,145516,2348
6432,6432,North Carolina,08-18-2020,146779,2396
6482,6482,North Carolina,08-19-2020,147925,2431
6532,6532,North Carolina,08-20-2020,149904,2465
6582,6582,North Carolina,08-21-2020,151910,2494
6632,6632,North Carolina,08-22-2020,153640,2521
6682,6682,North Carolina,08-23-2020,155113,2531
6732,6732,North Carolina,08-24-2020,156396,2535
6782,6782,North Carolina,08-25-2020,157741,2570
6832,6832,North Carolina,08-26-2020,158985,2606
6882,6882,North Carolina,08-27-2020,161076,2630
6932,6932,North Carolina,08-28-2020,162491,2652
6982,6982,North Carolina,08-29-2020,165076,2683
7032,7032,North Carolina,08-30-2020,166127,2692
7082,7082,North Carolina,08-31-2020,167309,2702
