,ID,Province_State,Date,Confirmed,Deaths
4853,4853,Arkansas,07-18-2020,32533,357
4903,4903,Arkansas,07-19-2020,33228,357
4953,4953,Arkansas,07-20-2020,33927,363
5003,5003,Arkansas,07-21-2020,34655,374
5053,5053,Arkansas,07-22-2020,35246,380
5103,5103,Arkansas,07-23-2020,36259,386
5153,5153,Arkansas,07-24-2020,37249,394
5203,5203,Arkansas,07-25-2020,37981,399
5253,5253,Arkansas,07-26-2020,38623,401
5303,5303,Arkansas,07-27-2020,39447,408
5353,5353,Arkansas,07-28-2020,40181,428
5403,5403,Arkansas,07-29-2020,40968,434
5453,5453,Arkansas,07-30-2020,41759,442
5503,5503,Arkansas,07-31-2020,42511,453
5553,5553,Arkansas,08-01-2020,43173,458
5603,5603,Arkansas,08-02-2020,43810,464
5653,5653,Arkansas,08-03-2020,44597,475
5703,5703,Arkansas,08-04-2020,45381,490
5753,5753,Arkansas,08-05-2020,46293,508
5803,5803,Arkansas,08-06-2020,47028,515
5853,5853,Arkansas,08-07-2020,48039,521
5903,5903,Arkansas,08-08-2020,48811,535
5953,5953,Arkansas,08-09-2020,49383,544
6003,6003,Arkansas,08-10-2020,50028,555
6053,6053,Arkansas,08-11-2020,50411,566
6103,6103,Arkansas,08-12-2020,51096,572
6153,6153,Arkansas,08-13-2020,51766,582
6203,6203,Arkansas,08-14-2020,52392,587
6253,6253,Arkansas,08-15-2020,51992,600
6303,6303,Arkansas,08-16-2020,52665,599
6353,6353,Arkansas,08-17-2020,53077,603
6403,6403,Arkansas,08-18-2020,53487,619
6453,6453,Arkansas,08-19-2020,54216,631
6503,6503,Arkansas,08-20-2020,54765,641
6553,6553,Arkansas,08-21-2020,55652,663
6603,6603,Arkansas,08-22-2020,56199,674
6653,6653,Arkansas,08-23-2020,56574,687
6703,6703,Arkansas,08-24-2020,56894,696
6753,6753,Arkansas,08-25-2020,57374,711
6803,6803,Arkansas,08-26-2020,58023,732
6853,6853,Arkansas,08-27-2020,58745,739
6903,6903,Arkansas,08-28-2020,59583,756
6953,6953,Arkansas,08-29-2020,60378,772
7003,7003,Arkansas,08-30-2020,60856,784
7053,7053,Arkansas,08-31-2020,61224,797
