,ID,Province_State,Date,Confirmed,Deaths
2209,2209,Georgia,05-26-2020,43983,1896
2259,2259,Georgia,05-27-2020,44638,1933
2309,2309,Georgia,05-28-2020,45266,1973
2359,2359,Georgia,05-29-2020,45881,1987
2409,2409,Georgia,05-30-2020,46331,2004
2459,2459,Georgia,05-31-2020,47063,2053
2509,2509,Georgia,06-01-2020,47902,2094
2559,2559,Georgia,06-02-2020,48207,2102
2609,2609,Georgia,06-03-2020,48894,2123
2659,2659,Georgia,06-04-2020,49859,2149
2709,2709,Georgia,06-05-2020,50621,2174
2759,2759,Georgia,06-06-2020,51359,2178
2809,2809,Georgia,06-07-2020,51898,2180
2859,2859,Georgia,06-08-2020,52497,2208
2909,2909,Georgia,06-09-2020,53249,2285
2959,2959,Georgia,06-10-2020,53980,2329
3009,3009,Georgia,06-11-2020,54973,2375
3059,3059,Georgia,06-12-2020,55783,2418
3109,3109,Georgia,06-13-2020,56804,2447
3159,3159,Georgia,06-14-2020,57681,2451
3209,3209,Georgia,06-15-2020,58414,2494
3259,3259,Georgia,06-16-2020,59078,2529
3309,3309,Georgia,06-17-2020,60030,2575
3359,3359,Georgia,06-18-2020,60912,2605
3409,3409,Georgia,06-19-2020,62009,2636
3459,3459,Georgia,06-20-2020,63809,2642
3509,3509,Georgia,06-21-2020,64701,2643
3559,3559,Georgia,06-22-2020,65928,2648
3609,3609,Georgia,06-23-2020,67810,2695
3659,3659,Georgia,06-24-2020,69381,2698
3709,3709,Georgia,06-25-2020,71095,2745
3759,3759,Georgia,06-26-2020,72995,2770
3809,3809,Georgia,06-27-2020,74985,2776
3859,3859,Georgia,06-28-2020,77210,2778
3909,3909,Georgia,06-29-2020,79417,2784
3959,3959,Georgia,06-30-2020,81291,2805
4009,4009,Georgia,07-01-2020,84242,2827
4059,4059,Georgia,07-02-2020,87709,2849
4109,4109,Georgia,07-03-2020,90493,2857
4159,4159,Georgia,07-04-2020,93319,2857
4209,4209,Georgia,07-05-2020,95516,2860
4259,4259,Georgia,07-06-2020,97064,2878
4309,4309,Georgia,07-07-2020,100470,2899
4359,4359,Georgia,07-08-2020,103890,2922
4409,4409,Georgia,07-09-2020,106727,2930
4459,4459,Georgia,07-10-2020,111217,2965
4509,4509,Georgia,07-11-2020,114401,2996
4559,4559,Georgia,07-12-2020,116935,3003
4609,4609,Georgia,07-13-2020,120572,3026
4659,4659,Georgia,07-14-2020,123963,3054
4709,4709,Georgia,07-15-2020,127838,3091
4759,4759,Georgia,07-16-2020,131287,3105
4809,4809,Georgia,07-17-2020,135192,3132
4859,4859,Georgia,07-18-2020,139880,3169
4909,4909,Georgia,07-19-2020,143129,3174
4959,4959,Georgia,07-20-2020,145582,3177
5009,5009,Georgia,07-21-2020,148988,3254
5059,5059,Georgia,07-22-2020,152302,3335
5109,5109,Georgia,07-23-2020,156607,3361
5159,5159,Georgia,07-24-2020,161420,3443
5209,5209,Georgia,07-25-2020,165188,3494
5259,5259,Georgia,07-26-2020,167953,3498
5309,5309,Georgia,07-27-2020,170843,3509
5359,5359,Georgia,07-28-2020,175052,3563
5409,5409,Georgia,07-29-2020,178323,3642
5459,5459,Georgia,07-30-2020,182286,3671
5509,5509,Georgia,07-31-2020,186352,3752
5559,5559,Georgia,08-01-2020,190012,3825
5609,5609,Georgia,08-02-2020,193177,3840
5659,5659,Georgia,08-03-2020,195435,3842
5709,5709,Georgia,08-04-2020,197948,3921
5759,5759,Georgia,08-05-2020,201713,3984
5809,5809,Georgia,08-06-2020,204895,4026
5859,5859,Georgia,08-07-2020,209004,4117
5909,5909,Georgia,08-08-2020,213427,4186
5959,5959,Georgia,08-09-2020,216596,4199
6009,6009,Georgia,08-10-2020,219025,4229
6059,6059,Georgia,08-11-2020,222588,4351
6109,6109,Georgia,08-12-2020,226153,4456
6159,6159,Georgia,08-13-2020,228668,4538
6209,6209,Georgia,08-14-2020,231895,4573
6259,6259,Georgia,08-15-2020,235168,4669
6309,6309,Georgia,08-16-2020,237030,4702
6359,6359,Georgia,08-17-2020,238861,4727
6409,6409,Georgia,08-18-2020,241677,4794
6459,6459,Georgia,08-19-2020,243982,4849
6509,6509,Georgia,08-20-2020,246741,4904
6559,6559,Georgia,08-21-2020,249630,4998
6609,6609,Georgia,08-22-2020,252222,5092
6659,6659,Georgia,08-23-2020,253949,5132
6709,6709,Georgia,08-24-2020,256253,5156
6759,6759,Georgia,08-25-2020,258354,5262
6809,6809,Georgia,08-26-2020,260590,5311
6859,6859,Georgia,08-27-2020,263074,5393
6909,6909,Georgia,08-28-2020,265372,5471
6959,6959,Georgia,08-29-2020,267758,5576
7009,7009,Georgia,08-30-2020,268973,5604
7059,7059,Georgia,08-31-2020,270471,5633
