,ID,Province_State,Date,Confirmed,Deaths
5927,5927,Nevada,08-08-2020,55419,949
5977,5977,Nevada,08-09-2020,56230,957
6027,6027,Nevada,08-10-2020,56972,963
6077,6077,Nevada,08-11-2020,57520,981
6127,6127,Nevada,08-12-2020,58048,996
6177,6177,Nevada,08-13-2020,58650,1030
6227,6227,Nevada,08-14-2020,59749,1045
6277,6277,Nevada,08-15-2020,60608,1069
6327,6327,Nevada,08-16-2020,61305,1072
6377,6377,Nevada,08-17-2020,61967,1077
6427,6427,Nevada,08-18-2020,62639,1102
6477,6477,Nevada,08-19-2020,63028,1134
6527,6527,Nevada,08-20-2020,63584,1172
6577,6577,Nevada,08-21-2020,64433,1185
6627,6627,Nevada,08-22-2020,65069,1197
6677,6677,Nevada,08-23-2020,65601,1197
6727,6727,Nevada,08-24-2020,66010,1200
6777,6777,Nevada,08-25-2020,66413,1230
6827,6827,Nevada,08-26-2020,66666,1250
6877,6877,Nevada,08-27-2020,67220,1271
6927,6927,Nevada,08-28-2020,67852,1287
6977,6977,Nevada,08-29-2020,68461,1302
7027,7027,Nevada,08-30-2020,68908,1302
7077,7077,Nevada,08-31-2020,69228,1305
