,ID,Province_State,Date,Confirmed,Deaths
3334,3334,Ohio,06-17-2020,42422,2611
3384,3384,Ohio,06-18-2020,43122,2633
3434,3434,Ohio,06-19-2020,43731,2667
3484,3484,Ohio,06-20-2020,44261,2697
3534,3534,Ohio,06-21-2020,44808,2700
3584,3584,Ohio,06-22-2020,45537,2704
3634,3634,Ohio,06-23-2020,46127,2735
3684,3684,Ohio,06-24-2020,46759,2755
3734,3734,Ohio,06-25-2020,47651,2772
3784,3784,Ohio,06-26-2020,48638,2788
3834,3834,Ohio,06-27-2020,49455,2804
3884,3884,Ohio,06-28-2020,50309,2807
3934,3934,Ohio,06-29-2020,51046,2818
3984,3984,Ohio,06-30-2020,51789,2863
4034,4034,Ohio,07-01-2020,52865,2876
4084,4084,Ohio,07-02-2020,52865,2876
4134,4134,Ohio,07-03-2020,55257,2903
4184,4184,Ohio,07-04-2020,56183,2907
4234,4234,Ohio,07-05-2020,57150,2911
4284,4284,Ohio,07-06-2020,57956,2927
4334,4334,Ohio,07-07-2020,58904,2970
4384,4384,Ohio,07-08-2020,60181,2991
4434,4434,Ohio,07-09-2020,61331,3006
4484,4484,Ohio,07-10-2020,62856,3032
4534,4534,Ohio,07-11-2020,64214,3036
4584,4584,Ohio,07-12-2020,65592,3058
4634,4634,Ohio,07-13-2020,66853,3064
4684,4684,Ohio,07-14-2020,67995,3069
4734,4734,Ohio,07-15-2020,69311,3075
4784,4784,Ohio,07-16-2020,70601,3103
4834,4834,Ohio,07-17-2020,72280,3112
4884,4884,Ohio,07-18-2020,73821,3132
4934,4934,Ohio,07-19-2020,74932,3174
4984,4984,Ohio,07-20-2020,76168,3189
5034,5034,Ohio,07-21-2020,77215,3219
5084,5084,Ohio,07-22-2020,78742,3235
5134,5134,Ohio,07-23-2020,80186,3256
5184,5184,Ohio,07-24-2020,81746,3297
5234,5234,Ohio,07-25-2020,83184,3297
5284,5284,Ohio,07-26-2020,84073,3307
5334,5334,Ohio,07-27-2020,85177,3344
5384,5384,Ohio,07-28-2020,86497,3382
5434,5434,Ohio,07-29-2020,87893,3422
5484,5484,Ohio,07-30-2020,89626,3442
5534,5534,Ohio,07-31-2020,91159,3489
5584,5584,Ohio,08-01-2020,92087,3515
5634,5634,Ohio,08-02-2020,93031,3529
5684,5684,Ohio,08-03-2020,93963,3539
5734,5734,Ohio,08-04-2020,95106,3570
5784,5784,Ohio,08-05-2020,96305,3596
5834,5834,Ohio,08-06-2020,97471,3618
5884,5884,Ohio,08-07-2020,98675,3652
5934,5934,Ohio,08-08-2020,99969,3668
5984,5984,Ohio,08-09-2020,100848,3669
6034,6034,Ohio,08-10-2020,101731,3673
6084,6084,Ohio,08-11-2020,102826,3708
6134,6134,Ohio,08-12-2020,104248,3734
6184,6184,Ohio,08-13-2020,105426,3755
6234,6234,Ohio,08-14-2020,106557,3784
6284,6284,Ohio,08-15-2020,107674,3824
6334,6334,Ohio,08-16-2020,108287,3826
6384,6384,Ohio,08-17-2020,109062,3832
6434,6434,Ohio,08-18-2020,109910,3866
6484,6484,Ohio,08-19-2020,110881,3907
6534,6534,Ohio,08-20-2020,112003,3929
6584,6584,Ohio,08-21-2020,113046,3955
6634,6634,Ohio,08-22-2020,114165,3975
6684,6684,Ohio,08-23-2020,114802,3978
6734,6734,Ohio,08-24-2020,115651,3986
6784,6784,Ohio,08-25-2020,116495,3996
6834,6834,Ohio,08-26-2020,117584,4044
6884,6884,Ohio,08-27-2020,118828,4076
6934,6934,Ohio,08-28-2020,120124,4105
6984,6984,Ohio,08-29-2020,121320,4252
7034,7034,Ohio,08-30-2020,122260,4129
7084,7084,Ohio,08-31-2020,123155,4139
