,ID,Province_State,Date,Confirmed,Deaths
5730,5730,New Mexico,08-04-2020,21340,658
5780,5780,New Mexico,08-05-2020,21566,667
5830,5830,New Mexico,08-06-2020,21773,669
5880,5880,New Mexico,08-07-2020,21965,675
5930,5930,New Mexico,08-08-2020,22115,681
5980,5980,New Mexico,08-09-2020,22315,685
6030,6030,New Mexico,08-10-2020,22444,690
6080,6080,New Mexico,08-11-2020,22643,693
6130,6130,New Mexico,08-12-2020,22816,695
6180,6180,New Mexico,08-13-2020,22987,697
6230,6230,New Mexico,08-14-2020,23160,703
6280,6280,New Mexico,08-15-2020,23302,711
6330,6330,New Mexico,08-16-2020,23408,714
6380,6380,New Mexico,08-17-2020,23500,718
6430,6430,New Mexico,08-18-2020,23579,723
6480,6480,New Mexico,08-19-2020,23749,729
6530,6530,New Mexico,08-20-2020,23951,734
6580,6580,New Mexico,08-21-2020,24095,739
6630,6630,New Mexico,08-22-2020,24302,743
6680,6680,New Mexico,08-23-2020,24396,745
6730,6730,New Mexico,08-24-2020,24542,749
6780,6780,New Mexico,08-25-2020,24606,752
6830,6830,New Mexico,08-26-2020,24732,755
6880,6880,New Mexico,08-27-2020,24920,764
6930,6930,New Mexico,08-28-2020,25042,767
6980,6980,New Mexico,08-29-2020,25178,769
7030,7030,New Mexico,08-30-2020,25283,770
7080,7080,New Mexico,08-31-2020,25352,779
