,ID,Province_State,Date,Confirmed,Deaths
5136,5136,Oregon,07-23-2020,15713,273
5186,5186,Oregon,07-24-2020,16104,282
5236,5236,Oregon,07-25-2020,16104,282
5286,5286,Oregon,07-26-2020,16758,289
5336,5336,Oregon,07-27-2020,17088,289
5386,5386,Oregon,07-28-2020,17408,303
5436,5436,Oregon,07-29-2020,17721,311
5486,5486,Oregon,07-30-2020,18131,316
5536,5536,Oregon,07-31-2020,18492,322
5586,5586,Oregon,08-01-2020,18817,325
5636,5636,Oregon,08-02-2020,19097,326
5686,5686,Oregon,08-03-2020,19366,328
5736,5736,Oregon,08-04-2020,19699,333
5786,5786,Oregon,08-05-2020,19978,338
5836,5836,Oregon,08-06-2020,20224,339
5886,5886,Oregon,08-07-2020,20635,348
5936,5936,Oregon,08-08-2020,21010,355
5986,5986,Oregon,08-09-2020,21272,356
6036,6036,Oregon,08-10-2020,21488,357
6086,6086,Oregon,08-11-2020,21774,368
6136,6136,Oregon,08-12-2020,22022,375
6186,6186,Oregon,08-13-2020,22300,383
6236,6236,Oregon,08-14-2020,22613,385
6286,6286,Oregon,08-15-2020,23018,386
6336,6336,Oregon,08-16-2020,23262,388
6386,6386,Oregon,08-17-2020,23451,388
6436,6436,Oregon,08-18-2020,23676,397
6486,6486,Oregon,08-19-2020,23870,408
6536,6536,Oregon,08-20-2020,24165,412
6586,6586,Oregon,08-21-2020,24421,414
6636,6636,Oregon,08-22-2020,24710,417
6686,6686,Oregon,08-23-2020,24937,417
6736,6736,Oregon,08-24-2020,25155,420
6786,6786,Oregon,08-25-2020,25391,428
6836,6836,Oregon,08-26-2020,25571,433
6886,6886,Oregon,08-27-2020,25761,438
6936,6936,Oregon,08-28-2020,26054,447
6986,6986,Oregon,08-29-2020,26293,454
7036,7036,Oregon,08-30-2020,26554,458
7086,7086,Oregon,08-31-2020,26713,459
