,ID,Province_State,Date,Confirmed,Deaths
2537,2537,Pennsylvania,06-01-2020,76646,5567
2587,2587,Pennsylvania,06-02-2020,77225,5667
2637,2637,Pennsylvania,06-03-2020,77780,5742
2687,2687,Pennsylvania,06-04-2020,78335,5832
2737,2737,Pennsylvania,06-05-2020,78815,5898
2787,2787,Pennsylvania,06-06-2020,79505,5931
2837,2837,Pennsylvania,06-07-2020,79908,5943
2887,2887,Pennsylvania,06-08-2020,80339,5953
2937,2937,Pennsylvania,06-09-2020,80870,6014
2987,2987,Pennsylvania,06-10-2020,81316,6062
3037,3037,Pennsylvania,06-11-2020,81848,6113
3087,3087,Pennsylvania,06-12-2020,82481,6162
3137,3137,Pennsylvania,06-13-2020,82944,6211
3187,3187,Pennsylvania,06-14-2020,83203,6215
3237,3237,Pennsylvania,06-15-2020,83589,6243
3287,3287,Pennsylvania,06-16-2020,83978,6276
3337,3337,Pennsylvania,06-17-2020,84289,6319
3387,3387,Pennsylvania,06-18-2020,84683,6361
3437,3437,Pennsylvania,06-19-2020,85199,6399
3487,3487,Pennsylvania,06-20-2020,85590,6419
3537,3537,Pennsylvania,06-21-2020,85935,6423
3587,3587,Pennsylvania,06-22-2020,86576,6426
3637,3637,Pennsylvania,06-23-2020,87208,6464
3687,3687,Pennsylvania,06-24-2020,87685,6518
3737,3737,Pennsylvania,06-25-2020,88141,6557
3787,3787,Pennsylvania,06-26-2020,88860,6579
3837,3837,Pennsylvania,06-27-2020,89446,6603
3887,3887,Pennsylvania,06-28-2020,89863,6606
3937,3937,Pennsylvania,06-29-2020,90467,6614
3987,3987,Pennsylvania,06-30-2020,91139,6649
4037,4037,Pennsylvania,07-01-2020,91775,6684
4087,4087,Pennsylvania,07-02-2020,92612,6712
4137,4137,Pennsylvania,07-03-2020,93392,6746
4187,4187,Pennsylvania,07-04-2020,93922,6749
4237,4237,Pennsylvania,07-05-2020,94403,6753
4287,4287,Pennsylvania,07-06-2020,95100,6754
4337,4337,Pennsylvania,07-07-2020,95898,6787
4387,4387,Pennsylvania,07-08-2020,96725,6812
4437,4437,Pennsylvania,07-09-2020,97542,6848
4487,4487,Pennsylvania,07-10-2020,98482,6880
4537,4537,Pennsylvania,07-11-2020,99216,6897
4587,4587,Pennsylvania,07-12-2020,99794,6904
4637,4637,Pennsylvania,07-13-2020,100330,6911
4687,4687,Pennsylvania,07-14-2020,101266,6931
4737,4737,Pennsylvania,07-15-2020,102269,6957
4787,4787,Pennsylvania,07-16-2020,103075,6984
4837,4837,Pennsylvania,07-17-2020,104079,7004
4887,4887,Pennsylvania,07-18-2020,104780,7015
4937,4937,Pennsylvania,07-19-2020,105384,7022
4987,4987,Pennsylvania,07-20-2020,106405,7025
5037,5037,Pennsylvania,07-21-2020,107460,7051
5087,5087,Pennsylvania,07-22-2020,108187,7077
5137,5137,Pennsylvania,07-23-2020,109037,7093
5187,5187,Pennsylvania,07-24-2020,110292,7116
5237,5237,Pennsylvania,07-25-2020,111115,7124
5287,5287,Pennsylvania,07-26-2020,111745,7127
5337,5337,Pennsylvania,07-27-2020,112995,7131
5387,5387,Pennsylvania,07-28-2020,114083,7154
5437,5437,Pennsylvania,07-29-2020,114939,7171
5487,5487,Pennsylvania,07-30-2020,115807,7194
5537,5537,Pennsylvania,07-31-2020,116787,7207
5587,5587,Pennsylvania,08-01-2020,117468,7219
5637,5637,Pennsylvania,08-02-2020,118033,7223
5687,5687,Pennsylvania,08-03-2020,118894,7224
5737,5737,Pennsylvania,08-04-2020,119724,7248
5787,5787,Pennsylvania,08-05-2020,120446,7254
5837,5837,Pennsylvania,08-06-2020,121247,7282
5887,5887,Pennsylvania,08-07-2020,122028,7296
5937,5937,Pennsylvania,08-08-2020,122665,7310
5987,5987,Pennsylvania,08-09-2020,123312,7311
6037,6037,Pennsylvania,08-10-2020,124221,7314
6087,6087,Pennsylvania,08-11-2020,125016,7343
6137,6137,Pennsylvania,08-12-2020,125918,7380
6187,6187,Pennsylvania,08-13-2020,126905,7395
6237,6237,Pennsylvania,08-14-2020,127732,7434
6287,6287,Pennsylvania,08-15-2020,128531,7451
6337,6337,Pennsylvania,08-16-2020,129070,7453
6387,6387,Pennsylvania,08-17-2020,129647,7453
6437,6437,Pennsylvania,08-18-2020,130247,7474
6487,6487,Pennsylvania,08-19-2020,130905,7508
6537,6537,Pennsylvania,08-20-2020,131692,7520
6587,6587,Pennsylvania,08-21-2020,132417,7537
6637,6637,Pennsylvania,08-22-2020,133160,7555
6687,6687,Pennsylvania,08-23-2020,133679,7557
6737,6737,Pennsylvania,08-24-2020,134204,7557
6787,6787,Pennsylvania,08-25-2020,134760,7582
6837,6837,Pennsylvania,08-26-2020,135279,7613
6887,6887,Pennsylvania,08-27-2020,135912,7622
6937,6937,Pennsylvania,08-28-2020,136781,7642
6987,6987,Pennsylvania,08-29-2020,137576,7656
7037,7037,Pennsylvania,08-30-2020,138134,7658
7087,7087,Pennsylvania,08-31-2020,138795,7659
