,ID,Province_State,Date,Confirmed,Deaths
6192,6192,Texas,08-13-2020,530857,9771
6242,6242,Texas,08-14-2020,539673,10078
6292,6292,Texas,08-15-2020,546552,10268
6342,6342,Texas,08-16-2020,555394,10396
6392,6392,Texas,08-17-2020,561110,10447
6442,6442,Texas,08-18-2020,568812,10678
6492,6492,Texas,08-19-2020,574633,10934
6542,6542,Texas,08-20-2020,579892,11174
6592,6592,Texas,08-21-2020,585632,11418
6642,6642,Texas,08-22-2020,589349,11581
6692,6692,Texas,08-23-2020,594173,11699
6742,6742,Texas,08-24-2020,598450,11749
6792,6792,Texas,08-25-2020,604328,11935
6842,6842,Texas,08-26-2020,610648,12140
6892,6892,Texas,08-27-2020,614549,12365
6942,6942,Texas,08-28-2020,619354,12537
6992,6992,Texas,08-29-2020,626751,12607
7042,7042,Texas,08-30-2020,629570,12683
7092,7092,Texas,08-31-2020,632739,12779
