,ID,Province_State,Date,Confirmed,Deaths
5399,5399,Wyoming,07-28-2020,2589,26
5449,5449,Wyoming,07-29-2020,2628,26
5499,5499,Wyoming,07-30-2020,2686,26
5549,5549,Wyoming,07-31-2020,2726,26
5599,5599,Wyoming,08-01-2020,2769,26
5649,5649,Wyoming,08-02-2020,2808,26
5699,5699,Wyoming,08-03-2020,2848,27
5749,5749,Wyoming,08-04-2020,2884,27
5799,5799,Wyoming,08-05-2020,2923,27
5849,5849,Wyoming,08-06-2020,2953,27
5899,5899,Wyoming,08-07-2020,3000,28
5949,5949,Wyoming,08-08-2020,3015,28
5999,5999,Wyoming,08-09-2020,3050,28
6049,6049,Wyoming,08-10-2020,3042,28
6099,6099,Wyoming,08-11-2020,3073,29
6149,6149,Wyoming,08-12-2020,3086,29
6199,6199,Wyoming,08-13-2020,3119,30
6249,6249,Wyoming,08-14-2020,3183,30
6299,6299,Wyoming,08-15-2020,3227,30
6349,6349,Wyoming,08-16-2020,3286,30
6399,6399,Wyoming,08-17-2020,3331,30
6449,6449,Wyoming,08-18-2020,3360,30
6499,6499,Wyoming,08-19-2020,3431,34
6549,6549,Wyoming,08-20-2020,3457,34
6599,6599,Wyoming,08-21-2020,3524,37
6649,6649,Wyoming,08-22-2020,3543,37
6699,6699,Wyoming,08-23-2020,3578,37
6749,6749,Wyoming,08-24-2020,3603,37
6799,6799,Wyoming,08-25-2020,3632,37
6849,6849,Wyoming,08-26-2020,3680,37
6899,6899,Wyoming,08-27-2020,3733,37
6949,6949,Wyoming,08-28-2020,3803,37
6999,6999,Wyoming,08-29-2020,3795,37
7049,7049,Wyoming,08-30-2020,3829,37
7099,7099,Wyoming,08-31-2020,3850,37
