,ID,Province_State,Date,Confirmed,Deaths
6398,6398,Wisconsin,08-17-2020,66196,1039
6448,6448,Wisconsin,08-18-2020,66196,1039
6498,6498,Wisconsin,08-19-2020,67493,1060
6548,6548,Wisconsin,08-20-2020,68233,1067
6598,6598,Wisconsin,08-21-2020,69059,1068
6648,6648,Wisconsin,08-22-2020,70009,1081
6698,6698,Wisconsin,08-23-2020,70462,1081
6748,6748,Wisconsin,08-24-2020,70854,1081
6798,6798,Wisconsin,08-25-2020,71492,1094
6848,6848,Wisconsin,08-26-2020,72260,1100
6898,6898,Wisconsin,08-27-2020,73138,1111
6948,6948,Wisconsin,08-28-2020,73981,1113
6998,6998,Wisconsin,08-29-2020,74800,1119
7048,7048,Wisconsin,08-30-2020,75337,1122
7098,7098,Wisconsin,08-31-2020,75603,1122
