,ID,Province_State,Date,Confirmed,Deaths
4066,4066,Kentucky,07-02-2020,16079,581
4116,4116,Kentucky,07-03-2020,16376,585
4166,4166,Kentucky,07-04-2020,16376,585
4216,4216,Kentucky,07-05-2020,16376,585
4266,4266,Kentucky,07-06-2020,17152,593
4316,4316,Kentucky,07-07-2020,17519,602
4366,4366,Kentucky,07-08-2020,17919,608
4416,4416,Kentucky,07-09-2020,18245,612
4466,4466,Kentucky,07-10-2020,18672,620
4516,4516,Kentucky,07-11-2020,19121,622
4566,4566,Kentucky,07-12-2020,19389,625
4616,4616,Kentucky,07-13-2020,19653,629
4666,4666,Kentucky,07-14-2020,20223,635
4716,4716,Kentucky,07-15-2020,20677,645
4766,4766,Kentucky,07-16-2020,21083,650
4816,4816,Kentucky,07-17-2020,21605,658
4866,4866,Kentucky,07-18-2020,22184,667
4916,4916,Kentucky,07-19-2020,23161,670
4966,4966,Kentucky,07-20-2020,23414,671
5016,5016,Kentucky,07-21-2020,24060,674
5066,5066,Kentucky,07-22-2020,24540,677
5116,5116,Kentucky,07-23-2020,25147,684
5166,5166,Kentucky,07-24-2020,25932,691
5216,5216,Kentucky,07-25-2020,26764,696
5266,5266,Kentucky,07-26-2020,27082,700
5316,5316,Kentucky,07-27-2020,27586,709
5366,5366,Kentucky,07-28-2020,28111,719
5416,5416,Kentucky,07-29-2020,28727,724
5466,5466,Kentucky,07-30-2020,29386,731
5516,5516,Kentucky,07-31-2020,30151,735
5566,5566,Kentucky,08-01-2020,30723,740
5616,5616,Kentucky,08-02-2020,31185,742
5666,5666,Kentucky,08-03-2020,31508,744
5716,5716,Kentucky,08-04-2020,32197,751
5766,5766,Kentucky,08-05-2020,32741,752
5816,5816,Kentucky,08-06-2020,33254,760
5866,5866,Kentucky,08-07-2020,33796,764
5916,5916,Kentucky,08-08-2020,34578,772
5966,5966,Kentucky,08-09-2020,34982,773
6016,6016,Kentucky,08-10-2020,35254,775
6066,6066,Kentucky,08-11-2020,35793,783
6116,6116,Kentucky,08-12-2020,36945,790
6166,6166,Kentucky,08-13-2020,37686,796
6216,6216,Kentucky,08-14-2020,38298,804
6266,6266,Kentucky,08-15-2020,38930,810
6316,6316,Kentucky,08-16-2020,38930,810
6366,6366,Kentucky,08-17-2020,39691,818
6416,6416,Kentucky,08-18-2020,40299,830
6466,6466,Kentucky,08-19-2020,40926,842
6516,6516,Kentucky,08-20-2020,41626,856
6566,6566,Kentucky,08-21-2020,42265,864
6616,6616,Kentucky,08-22-2020,43066,872
6666,6666,Kentucky,08-23-2020,43066,872
6716,6716,Kentucky,08-24-2020,43898,884
6766,6766,Kentucky,08-25-2020,44568,895
6816,6816,Kentucky,08-26-2020,45230,902
6866,6866,Kentucky,08-27-2020,45978,910
6916,6916,Kentucky,08-28-2020,46757,918
6966,6966,Kentucky,08-29-2020,47577,921
7016,7016,Kentucky,08-30-2020,48031,929
7066,7066,Kentucky,08-31-2020,48396,933
