,ID,Province_State,Date,Confirmed,Deaths
2752,2752,Arizona,06-06-2020,25451,1043
2802,2802,Arizona,06-07-2020,26989,1051
2852,2852,Arizona,06-08-2020,27678,1053
2902,2902,Arizona,06-09-2020,28296,1076
2952,2952,Arizona,06-10-2020,29852,1101
3002,3002,Arizona,06-11-2020,31267,1135
3052,3052,Arizona,06-12-2020,33039,1156
3102,3102,Arizona,06-13-2020,34660,1189
3152,3152,Arizona,06-14-2020,35706,1191
3202,3202,Arizona,06-15-2020,36844,1203
3252,3252,Arizona,06-16-2020,39185,1228
3302,3302,Arizona,06-17-2020,40937,1249
3352,3352,Arizona,06-18-2020,43445,1283
3402,3402,Arizona,06-19-2020,46910,1321
3452,3452,Arizona,06-20-2020,50127,1346
3502,3502,Arizona,06-21-2020,52591,1349
3552,3552,Arizona,06-22-2020,54599,1351
3602,3602,Arizona,06-23-2020,58378,1396
3652,3652,Arizona,06-24-2020,60190,1467
3702,3702,Arizona,06-25-2020,63281,1495
3752,3752,Arizona,06-26-2020,66659,1536
3802,3802,Arizona,06-27-2020,70124,1580
3852,3852,Arizona,06-28-2020,73920,1594
3902,3902,Arizona,06-29-2020,74545,1598
3952,3952,Arizona,06-30-2020,79228,1645
4002,4002,Arizona,07-01-2020,84105,1725
4052,4052,Arizona,07-02-2020,87445,1764
4102,4102,Arizona,07-03-2020,91872,1798
4152,4152,Arizona,07-04-2020,94567,1817
4202,4202,Arizona,07-05-2020,98103,1825
4252,4252,Arizona,07-06-2020,101455,1829
4302,4302,Arizona,07-07-2020,105094,1927
4352,4352,Arizona,07-08-2020,108614,1963
4402,4402,Arizona,07-09-2020,112671,2038
4452,4452,Arizona,07-10-2020,116892,2082
4502,4502,Arizona,07-11-2020,119930,2151
4552,4552,Arizona,07-12-2020,122467,2237
4602,4602,Arizona,07-13-2020,123824,2246
4652,4652,Arizona,07-14-2020,128097,2337
4702,4702,Arizona,07-15-2020,131354,2434
4752,4752,Arizona,07-16-2020,134613,2492
4802,4802,Arizona,07-17-2020,138523,2583
4852,4852,Arizona,07-18-2020,141265,2730
4902,4902,Arizona,07-19-2020,143624,2761
4952,4952,Arizona,07-20-2020,145183,2784
5002,5002,Arizona,07-21-2020,148683,2918
5052,5052,Arizona,07-22-2020,150609,2974
5102,5102,Arizona,07-23-2020,152944,3063
5152,5152,Arizona,07-24-2020,156301,3143
5202,5202,Arizona,07-25-2020,160041,3286
5252,5252,Arizona,07-26-2020,162014,3305
5302,5302,Arizona,07-27-2020,163827,3304
5352,5352,Arizona,07-28-2020,165934,3408
5402,5402,Arizona,07-29-2020,168273,3454
5452,5452,Arizona,07-30-2020,170798,3626
5502,5502,Arizona,07-31-2020,174010,3694
5552,5552,Arizona,08-01-2020,177002,3747
5602,5602,Arizona,08-02-2020,178467,3765
5652,5652,Arizona,08-03-2020,179497,3779
5702,5702,Arizona,08-04-2020,180505,3845
5752,5752,Arizona,08-05-2020,182203,3932
5802,5802,Arizona,08-06-2020,183656,4002
5852,5852,Arizona,08-07-2020,185053,4081
5902,5902,Arizona,08-08-2020,186107,4137
5952,5952,Arizona,08-09-2020,186923,4150
6002,6002,Arizona,08-10-2020,187523,4154
6052,6052,Arizona,08-11-2020,188737,4199
6102,6102,Arizona,08-12-2020,189443,4347
6152,6152,Arizona,08-13-2020,190794,4383
6202,6202,Arizona,08-14-2020,191721,4423
6252,6252,Arizona,08-15-2020,192654,4492
6302,6302,Arizona,08-16-2020,193537,4506
6352,6352,Arizona,08-17-2020,194005,4506
6402,6402,Arizona,08-18-2020,194920,4529
6452,6452,Arizona,08-19-2020,195557,4634
6502,6502,Arizona,08-20-2020,196280,4684
6552,6552,Arizona,08-21-2020,196899,4688
6602,6602,Arizona,08-22-2020,197895,4756
6652,6652,Arizona,08-23-2020,198103,4771
6702,6702,Arizona,08-24-2020,198414,4771
6752,6752,Arizona,08-25-2020,199273,4792
6802,6802,Arizona,08-26-2020,199459,4896
6852,6852,Arizona,08-27-2020,200139,4929
6902,6902,Arizona,08-28-2020,200658,4978
6952,6952,Arizona,08-29-2020,201287,5007
7002,7002,Arizona,08-30-2020,201661,5030
7052,7052,Arizona,08-31-2020,201835,5029
