,ID,Province_State,Date,Confirmed,Deaths
2350,2350,Alabama,05-29-2020,17031,610
2400,2400,Alabama,05-30-2020,17359,618
2450,2450,Alabama,05-31-2020,17952,630
2500,2500,Alabama,06-01-2020,18630,646
2550,2550,Alabama,06-02-2020,18766,653
2600,2600,Alabama,06-03-2020,18851,653
2650,2650,Alabama,06-04-2020,19072,653
2700,2700,Alabama,06-05-2020,19387,676
2750,2750,Alabama,06-06-2020,20043,689
2800,2800,Alabama,06-07-2020,20500,692
2850,2850,Alabama,06-08-2020,20925,718
2900,2900,Alabama,06-09-2020,21422,729
2950,2950,Alabama,06-10-2020,21989,744
3000,3000,Alabama,06-11-2020,22845,755
3050,3050,Alabama,06-12-2020,23710,769
3100,3100,Alabama,06-13-2020,24601,773
3150,3150,Alabama,06-14-2020,25615,773
3200,3200,Alabama,06-15-2020,26272,774
3250,3250,Alabama,06-16-2020,26912,785
3300,3300,Alabama,06-17-2020,27312,790
3350,3350,Alabama,06-18-2020,28206,810
3400,3400,Alabama,06-19-2020,29002,822
3450,3450,Alabama,06-20-2020,29549,838
3500,3500,Alabama,06-21-2020,30021,839
3550,3550,Alabama,06-22-2020,30454,841
3600,3600,Alabama,06-23-2020,31097,864
3650,3650,Alabama,06-24-2020,32064,891
3700,3700,Alabama,06-25-2020,33206,896
3750,3750,Alabama,06-26-2020,34183,907
3800,3800,Alabama,06-27-2020,35083,919
3850,3850,Alabama,06-28-2020,35441,919
3900,3900,Alabama,06-29-2020,37175,929
3950,3950,Alabama,06-30-2020,38045,950
4000,4000,Alabama,07-01-2020,38962,972
4050,4050,Alabama,07-02-2020,40111,985
4100,4100,Alabama,07-03-2020,41865,1006
4150,4150,Alabama,07-04-2020,42862,1007
4200,4200,Alabama,07-05-2020,43953,1007
4250,4250,Alabama,07-06-2020,44878,1007
4300,4300,Alabama,07-07-2020,45785,1033
4350,4350,Alabama,07-08-2020,46962,1058
4400,4400,Alabama,07-09-2020,49174,1068
4450,4450,Alabama,07-10-2020,50508,1104
4500,4500,Alabama,07-11-2020,51947,1114
4550,4550,Alabama,07-12-2020,53587,1121
4600,4600,Alabama,07-13-2020,55545,1124
4650,4650,Alabama,07-14-2020,57255,1164
4700,4700,Alabama,07-15-2020,59067,1211
4750,4750,Alabama,07-16-2020,61088,1230
4800,4800,Alabama,07-17-2020,63091,1265
4850,4850,Alabama,07-18-2020,65234,1286
4900,4900,Alabama,07-19-2020,67011,1287
4950,4950,Alabama,07-20-2020,68891,1291
5000,5000,Alabama,07-21-2020,70358,1303
5050,5050,Alabama,07-22-2020,71813,1364
5100,5100,Alabama,07-23-2020,74212,1397
5150,5150,Alabama,07-24-2020,76005,1438
5200,5200,Alabama,07-25-2020,78130,1456
5250,5250,Alabama,07-26-2020,79294,1473
5300,5300,Alabama,07-27-2020,81115,1491
5350,5350,Alabama,07-28-2020,82366,1491
5400,5400,Alabama,07-29-2020,83782,1538
5450,5450,Alabama,07-30-2020,85762,1565
5500,5500,Alabama,07-31-2020,87723,1580
5550,5550,Alabama,08-01-2020,89349,1603
5600,5600,Alabama,08-02-2020,91444,1627
5650,5650,Alabama,08-03-2020,92661,1633
5700,5700,Alabama,08-04-2020,93702,1666
5750,5750,Alabama,08-05-2020,94654,1695
5800,5800,Alabama,08-06-2020,96592,1714
5850,5850,Alabama,08-07-2020,98301,1735
5900,5900,Alabama,08-08-2020,100173,1755
5950,5950,Alabama,08-09-2020,101334,1768
6000,6000,Alabama,08-10-2020,103020,1797
6050,6050,Alabama,08-11-2020,103851,1847
6100,6100,Alabama,08-12-2020,104786,1882
6150,6150,Alabama,08-13-2020,105557,1890
6200,6200,Alabama,08-14-2020,106309,1893
6250,6250,Alabama,08-15-2020,107580,1896
6300,6300,Alabama,08-16-2020,108433,1898
6350,6350,Alabama,08-17-2020,109004,1925
6400,6400,Alabama,08-18-2020,110361,1936
6450,6450,Alabama,08-19-2020,111478,1944
6500,6500,Alabama,08-20-2020,112449,1974
6550,6550,Alabama,08-21-2020,113632,1996
6600,6600,Alabama,08-22-2020,114532,2011
6650,6650,Alabama,08-23-2020,115060,2013
6700,6700,Alabama,08-24-2020,116710,2024
6750,6750,Alabama,08-25-2020,117242,2037
6800,6800,Alabama,08-26-2020,119254,2045
6850,6850,Alabama,08-27-2020,121023,2076
6900,6900,Alabama,08-28-2020,122185,2107
6950,6950,Alabama,08-29-2020,123889,2152
7000,7000,Alabama,08-30-2020,125235,2162
7050,7050,Alabama,08-31-2020,126058,2182
