,ID,Province_State,Date,Confirmed,Deaths
4378,4378,New Hampshire,07-08-2020,5952,386
4428,4428,New Hampshire,07-09-2020,5973,387
4478,4478,New Hampshire,07-10-2020,5991,390
4528,4528,New Hampshire,07-11-2020,6024,391
4578,4578,New Hampshire,07-12-2020,6054,391
4628,4628,New Hampshire,07-13-2020,6068,391
4678,4678,New Hampshire,07-14-2020,6091,392
4728,4728,New Hampshire,07-15-2020,6113,394
4778,4778,New Hampshire,07-16-2020,6139,395
4828,4828,New Hampshire,07-17-2020,6165,395
4878,4878,New Hampshire,07-18-2020,6188,396
4928,4928,New Hampshire,07-19-2020,6203,398
4978,4978,New Hampshire,07-20-2020,6249,398
5028,5028,New Hampshire,07-21-2020,6262,400
5078,5078,New Hampshire,07-22-2020,6295,402
5128,5128,New Hampshire,07-23-2020,6318,405
5178,5178,New Hampshire,07-24-2020,6375,407
5228,5228,New Hampshire,07-25-2020,6415,409
5278,5278,New Hampshire,07-26-2020,6436,409
5328,5328,New Hampshire,07-27-2020,6441,409
5378,5378,New Hampshire,07-28-2020,6500,409
5428,5428,New Hampshire,07-29-2020,6513,411
5478,5478,New Hampshire,07-30-2020,6544,415
5528,5528,New Hampshire,07-31-2020,6583,415
5578,5578,New Hampshire,08-01-2020,6614,416
5628,5628,New Hampshire,08-02-2020,6634,417
5678,5678,New Hampshire,08-03-2020,6660,417
5728,5728,New Hampshire,08-04-2020,6693,418
5778,5778,New Hampshire,08-05-2020,6719,418
5828,5828,New Hampshire,08-06-2020,6742,419
5878,5878,New Hampshire,08-07-2020,6779,419
5928,5928,New Hampshire,08-08-2020,6818,419
5978,5978,New Hampshire,08-09-2020,6835,419
6028,6028,New Hampshire,08-10-2020,6840,419
6078,6078,New Hampshire,08-11-2020,6861,419
6128,6128,New Hampshire,08-12-2020,6887,420
6178,6178,New Hampshire,08-13-2020,6921,422
6228,6228,New Hampshire,08-14-2020,6964,423
6278,6278,New Hampshire,08-15-2020,6980,423
6328,6328,New Hampshire,08-16-2020,6988,423
6378,6378,New Hampshire,08-17-2020,7004,423
6428,6428,New Hampshire,08-18-2020,7017,424
6478,6478,New Hampshire,08-19-2020,7036,427
6528,6528,New Hampshire,08-20-2020,7050,428
6578,6578,New Hampshire,08-21-2020,7071,428
6628,6628,New Hampshire,08-22-2020,7094,429
6678,6678,New Hampshire,08-23-2020,7107,429
6728,6728,New Hampshire,08-24-2020,7140,429
6778,6778,New Hampshire,08-25-2020,7156,429
6828,6828,New Hampshire,08-26-2020,7156,429
6878,6878,New Hampshire,08-27-2020,7194,431
6928,6928,New Hampshire,08-28-2020,7216,432
6978,6978,New Hampshire,08-29-2020,7246,432
7028,7028,New Hampshire,08-30-2020,7254,432
7078,7078,New Hampshire,08-31-2020,7275,432
