,ID,Province_State,Date,Confirmed,Deaths
2755,2755,Colorado,06-06-2020,27834,1527
2805,2805,Colorado,06-07-2020,27987,1527
2855,2855,Colorado,06-08-2020,28169,1543
2905,2905,Colorado,06-09-2020,28333,1553
2955,2955,Colorado,06-10-2020,28484,1572
3005,3005,Colorado,06-11-2020,28632,1582
3055,3055,Colorado,06-12-2020,28807,1582
3105,3105,Colorado,06-13-2020,29002,1597
3155,3155,Colorado,06-14-2020,29115,1598
3205,3205,Colorado,06-15-2020,29284,1605
3255,3255,Colorado,06-16-2020,29427,1617
3305,3305,Colorado,06-17-2020,29656,1631
3355,3355,Colorado,06-18-2020,29886,1638
3405,3405,Colorado,06-19-2020,30172,1643
3455,3455,Colorado,06-20-2020,30333,1647
3505,3505,Colorado,06-21-2020,30524,1647
3555,3555,Colorado,06-22-2020,30689,1651
3605,3605,Colorado,06-23-2020,30877,1665
3655,3655,Colorado,06-24-2020,31139,1667
3705,3705,Colorado,06-25-2020,31463,1669
3755,3755,Colorado,06-26-2020,31780,1673
3805,3805,Colorado,06-27-2020,32006,1674
3855,3855,Colorado,06-28-2020,32290,1676
3905,3905,Colorado,06-29-2020,32494,1681
3955,3955,Colorado,06-30-2020,32698,1690
4005,4005,Colorado,07-01-2020,33012,1697
4055,4055,Colorado,07-02-2020,33335,1701
4105,4105,Colorado,07-03-2020,33595,1701
4155,4155,Colorado,07-04-2020,33849,1701
4205,4205,Colorado,07-05-2020,34048,1701
4255,4255,Colorado,07-06-2020,34240,1691
4305,4305,Colorado,07-07-2020,34647,1696
4355,4355,Colorado,07-08-2020,35099,1704
4405,4405,Colorado,07-09-2020,35507,1706
4455,4455,Colorado,07-10-2020,36173,1724
4505,4505,Colorado,07-11-2020,36573,1725
4555,4555,Colorado,07-12-2020,36895,1725
4605,4605,Colorado,07-13-2020,37218,1727
4655,4655,Colorado,07-14-2020,37668,1738
4705,4705,Colorado,07-15-2020,38137,1744
4755,4755,Colorado,07-16-2020,38708,1745
4805,4805,Colorado,07-17-2020,39326,1751
4855,4855,Colorado,07-18-2020,39770,1752
4905,4905,Colorado,07-19-2020,40124,1752
4955,4955,Colorado,07-20-2020,40548,1758
5005,5005,Colorado,07-21-2020,41041,1763
5055,5055,Colorado,07-22-2020,41680,1771
5105,5105,Colorado,07-23-2020,42295,1786
5155,5155,Colorado,07-24-2020,42962,1790
5205,5205,Colorado,07-25-2020,43771,1794
5255,5255,Colorado,07-26-2020,44318,1794
5305,5305,Colorado,07-27-2020,44547,1799
5355,5355,Colorado,07-28-2020,45296,1807
5405,5405,Colorado,07-29-2020,45778,1822
5455,5455,Colorado,07-30-2020,46186,1822
5505,5505,Colorado,07-31-2020,46791,1838
5555,5555,Colorado,08-01-2020,47249,1844
5605,5605,Colorado,08-02-2020,47709,1844
5655,5655,Colorado,08-03-2020,47950,1844
5705,5705,Colorado,08-04-2020,48376,1849
5755,5755,Colorado,08-05-2020,48970,1851
5805,5805,Colorado,08-06-2020,49418,1852
5855,5855,Colorado,08-07-2020,49875,1857
5905,5905,Colorado,08-08-2020,50306,1857
5955,5955,Colorado,08-09-2020,50642,1858
6005,6005,Colorado,08-10-2020,51020,1862
6055,6055,Colorado,08-11-2020,51422,1874
6105,6105,Colorado,08-12-2020,51737,1875
6155,6155,Colorado,08-13-2020,52200,1882
6205,6205,Colorado,08-14-2020,52519,1888
6255,6255,Colorado,08-15-2020,52819,1896
6305,6305,Colorado,08-16-2020,53157,1896
6355,6355,Colorado,08-17-2020,53351,1896
6405,6405,Colorado,08-18-2020,53612,1899
6455,6455,Colorado,08-19-2020,53882,1900
6505,6505,Colorado,08-20-2020,54211,1903
6555,6555,Colorado,08-21-2020,54211,1910
6605,6605,Colorado,08-22-2020,54864,1918
6655,6655,Colorado,08-23-2020,55123,1918
6705,6705,Colorado,08-24-2020,55321,1919
6755,6755,Colorado,08-25-2020,55780,1926
6805,6805,Colorado,08-26-2020,55973,1927
6855,6855,Colorado,08-27-2020,56323,1931
6905,6905,Colorado,08-28-2020,56753,1937
6955,6955,Colorado,08-29-2020,57020,1942
7005,7005,Colorado,08-30-2020,57203,1942
7055,7055,Colorado,08-31-2020,57404,1945
