,ID,Province_State,Date,Confirmed,Deaths
2241,2241,Tennessee,05-26-2020,20895,343
2291,2291,Tennessee,05-27-2020,21285,353
2341,2341,Tennessee,05-28-2020,21679,356
2391,2391,Tennessee,05-29-2020,22063,361
2441,2441,Tennessee,05-30-2020,22566,364
2491,2491,Tennessee,05-31-2020,22566,364
2541,2541,Tennessee,06-01-2020,22566,364
2591,2591,Tennessee,06-02-2020,24342,381
2641,2641,Tennessee,06-03-2020,24833,388
2691,2691,Tennessee,06-04-2020,25190,401
2741,2741,Tennessee,06-05-2020,25664,408
2791,2791,Tennessee,06-06-2020,26177,417
2841,2841,Tennessee,06-07-2020,26493,418
2891,2891,Tennessee,06-08-2020,27005,421
2941,2941,Tennessee,06-09-2020,27575,435
2991,2991,Tennessee,06-10-2020,27930,437
3041,3041,Tennessee,06-11-2020,28340,441
3091,3091,Tennessee,06-12-2020,29118,466
3141,3141,Tennessee,06-13-2020,29549,472
3191,3191,Tennessee,06-14-2020,30343,474
3241,3241,Tennessee,06-15-2020,31004,482
3291,3291,Tennessee,06-16-2020,31751,493
3341,3341,Tennessee,06-17-2020,32114,498
3391,3391,Tennessee,06-18-2020,32770,508
3441,3441,Tennessee,06-19-2020,34017,515
3491,3491,Tennessee,06-20-2020,34446,524
3541,3541,Tennessee,06-21-2020,35102,526
3591,3591,Tennessee,06-22-2020,35553,531
3641,3641,Tennessee,06-23-2020,36303,542
3691,3691,Tennessee,06-24-2020,37235,556
3741,3741,Tennessee,06-25-2020,38034,567
3791,3791,Tennessee,06-26-2020,39444,577
3841,3841,Tennessee,06-27-2020,40172,584
3891,3891,Tennessee,06-28-2020,40172,584
3941,3941,Tennessee,06-29-2020,42297,592
3991,3991,Tennessee,06-30-2020,43509,604
4041,4041,Tennessee,07-01-2020,45315,609
4091,4091,Tennessee,07-02-2020,46890,620
4141,4141,Tennessee,07-03-2020,48712,633
4191,4191,Tennessee,07-04-2020,50140,637
4241,4241,Tennessee,07-05-2020,51316,645
4291,4291,Tennessee,07-06-2020,52039,652
4341,4341,Tennessee,07-07-2020,53514,665
4391,4391,Tennessee,07-08-2020,55986,685
4441,4441,Tennessee,07-09-2020,57591,710
4491,4491,Tennessee,07-10-2020,59546,723
4541,4541,Tennessee,07-11-2020,61006,738
4591,4591,Tennessee,07-12-2020,61960,741
4641,4641,Tennessee,07-13-2020,65274,749
4691,4691,Tennessee,07-14-2020,66788,767
4741,4741,Tennessee,07-15-2020,69061,783
4791,4791,Tennessee,07-16-2020,71540,796
4841,4841,Tennessee,07-17-2020,73819,815
4891,4891,Tennessee,07-18-2020,76336,838
4941,4941,Tennessee,07-19-2020,78115,843
4991,4991,Tennessee,07-20-2020,79754,847
5041,5041,Tennessee,07-21-2020,81944,871
5091,5091,Tennessee,07-22-2020,84417,888
5141,5141,Tennessee,07-23-2020,86987,925
5191,5191,Tennessee,07-24-2020,89078,938
5241,5241,Tennessee,07-25-2020,90796,964
5291,5291,Tennessee,07-26-2020,93936,967
5341,5341,Tennessee,07-27-2020,96489,978
5391,5391,Tennessee,07-28-2020,99044,999
5441,5441,Tennessee,07-29-2020,100822,1020
5491,5491,Tennessee,07-30-2020,102871,1033
5541,5541,Tennessee,07-31-2020,105959,1060
5591,5591,Tennessee,08-01-2020,108184,1067
5641,5641,Tennessee,08-02-2020,109627,1073
5691,5691,Tennessee,08-03-2020,110636,1092
5741,5741,Tennessee,08-04-2020,112441,1117
5791,5791,Tennessee,08-05-2020,114098,1144
5841,5841,Tennessee,08-06-2020,116350,1186
5891,5891,Tennessee,08-07-2020,118782,1206
5941,5941,Tennessee,08-08-2020,120585,1215
5991,5991,Tennessee,08-09-2020,122712,1223
6041,6041,Tennessee,08-10-2020,123914,1233
6091,6091,Tennessee,08-11-2020,124915,1271
6141,6141,Tennessee,08-12-2020,126393,1289
6191,6191,Tennessee,08-13-2020,128511,1313
6241,6241,Tennessee,08-14-2020,130458,1326
6291,6291,Tennessee,08-15-2020,131747,1345
6341,6341,Tennessee,08-16-2020,133708,1366
6391,6391,Tennessee,08-17-2020,134744,1387
6441,6441,Tennessee,08-18-2020,135770,1424
6491,6491,Tennessee,08-19-2020,137800,1452
6541,6541,Tennessee,08-20-2020,139175,1488
6591,6591,Tennessee,08-21-2020,140844,1549
6641,6641,Tennessee,08-22-2020,142083,1563
6691,6691,Tennessee,08-23-2020,143937,1567
6741,6741,Tennessee,08-24-2020,144604,1588
6791,6791,Tennessee,08-25-2020,145417,1628
6841,6841,Tennessee,08-26-2020,147353,1648
6891,6891,Tennessee,08-27-2020,149179,1673
6941,6941,Tennessee,08-28-2020,150815,1701
6991,6991,Tennessee,08-29-2020,152280,1725
7041,7041,Tennessee,08-30-2020,153115,1747
7091,7091,Tennessee,08-31-2020,154933,1754
